,WSt30_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
44,WSt30_m_i,27633.0,27543.0,27509.0,27657.0,27583.0,27569.666666666668,27563.0,27585.5,1231,2020-10-27 21:00:00
45,WSt30_m_i,27544.0,27613.0,27519.0,27653.0,27586.0,27595.0,27599.5,27582.25,1112,2020-10-27 22:00:00
46,WSt30_m_i,27613.0,27506.0,27486.0,27624.0,27555.0,27538.666666666668,27530.5,27557.25,1304,2020-10-27 23:00:00
47,WSt30_m_i,27506.0,27465.0,27456.0,27552.0,27504.0,27491.0,27484.5,27494.75,1401,2020-10-28 00:00:00
48,WSt30_m_i,27470.0,27331.0,27331.0,27487.0,27409.0,27383.0,27370.0,27404.75,763,2020-10-28 01:00:00
49,WSt30_m_i,27319.0,27336.0,27314.0,27347.0,27330.5,27332.333333333332,27333.25,27329.0,248,2020-10-28 04:00:00
50,WSt30_m_i,27339.0,27310.0,27303.0,27353.0,27328.0,27322.0,27319.0,27326.25,628,2020-10-28 05:00:00
51,WSt30_m_i,27312.0,27315.0,27308.0,27346.0,27327.0,27323.0,27321.0,27320.25,618,2020-10-28 06:00:00
52,WSt30_m_i,27314.0,27321.0,27281.0,27327.0,27304.0,27309.666666666668,27312.5,27310.75,512,2020-10-28 07:00:00
53,WSt30_m_i,27319.0,27307.0,27301.0,27325.0,27313.0,27311.0,27310.0,27313.0,386,2020-10-28 08:00:00
54,WSt30_m_i,27308.0,27307.0,27274.0,27315.0,27294.5,27298.666666666668,27300.75,27301.0,401,2020-10-28 09:00:00
55,WSt30_m_i,27308.0,27333.0,27288.0,27346.0,27317.0,27322.333333333332,27325.0,27318.75,496,2020-10-28 10:00:00
56,WSt30_m_i,27334.0,27281.0,27265.0,27344.0,27304.5,27296.666666666668,27292.75,27306.0,563,2020-10-28 11:00:00
57,WSt30_m_i,27278.0,27176.0,27095.0,27297.0,27196.0,27189.333333333332,27186.0,27211.5,1315,2020-10-28 12:00:00
58,WSt30_m_i,27176.0,27033.0,26961.0,27224.0,27092.5,27072.666666666668,27062.75,27098.5,1892,2020-10-28 13:00:00
59,WSt30_m_i,27033.0,27022.0,26992.0,27070.0,27031.0,27028.0,27026.5,27029.25,1217,2020-10-28 14:00:00
60,WSt30_m_i,27022.0,27000.0,26990.0,27064.0,27027.0,27018.0,27013.5,27019.0,1046,2020-10-28 15:00:00
61,WSt30_m_i,27003.0,26998.0,26927.0,27028.0,26977.5,26984.333333333332,26987.75,26989.0,1170,2020-10-28 16:00:00
62,WSt30_m_i,26996.0,26845.0,26812.0,27000.0,26906.0,26885.666666666668,26875.5,26913.25,1401,2020-10-28 17:00:00
63,WSt30_m_i,26843.0,26899.0,26815.0,27070.0,26942.5,26928.0,26920.75,26906.75,1983,2020-10-28 18:00:00
64,WSt30_m_i,26896.0,26663.0,26577.0,26917.0,26747.0,26719.0,26705.0,26763.25,2615,2020-10-28 19:00:00
65,WSt30_m_i,26661.0,26767.0,26576.0,26797.0,26686.5,26713.333333333332,26726.75,26700.25,2218,2020-10-28 20:00:00
66,WSt30_m_i,26764.0,26658.0,26604.0,26826.0,26715.0,26696.0,26686.5,26713.0,1852,2020-10-28 21:00:00
67,WSt30_m_i,26657.0,26670.0,26551.0,26706.0,26628.5,26642.333333333332,26649.25,26646.0,1896,2020-10-28 22:00:00
68,WSt30_m_i,26670.0,26688.0,26561.0,26712.0,26636.5,26653.666666666668,26662.25,26657.75,1981,2020-10-28 23:00:00
69,WSt30_m_i,26689.0,26534.0,26499.0,26767.0,26633.0,26600.0,26583.5,26622.25,2557,2020-10-29 00:00:00
70,WSt30_m_i,26536.0,26569.0,26528.0,26623.0,26575.5,26573.333333333332,26572.25,26564.0,979,2020-10-29 01:00:00
71,WSt30_m_i,26600.0,26676.0,26597.0,26676.0,26636.5,26649.666666666668,26656.25,26637.25,396,2020-10-29 04:00:00
72,WSt30_m_i,26672.0,26737.0,26651.0,26777.0,26714.0,26721.666666666668,26725.5,26709.25,1013,2020-10-29 05:00:00
73,WSt30_m_i,26737.0,26776.0,26734.0,26811.0,26772.5,26773.666666666668,26774.25,26764.5,886,2020-10-29 06:00:00
74,WSt30_m_i,26774.0,26755.0,26737.0,26781.0,26759.0,26757.666666666668,26757.0,26761.75,630,2020-10-29 07:00:00
75,WSt30_m_i,26755.0,26788.0,26734.0,26790.0,26762.0,26770.666666666668,26775.0,26766.75,588,2020-10-29 08:00:00
76,WSt30_m_i,26787.0,26810.0,26780.0,26818.0,26799.0,26802.666666666668,26804.5,26798.75,418,2020-10-29 09:00:00
77,WSt30_m_i,26812.0,26803.0,26784.0,26816.0,26800.0,26801.0,26801.5,26803.75,752,2020-10-29 10:00:00
78,WSt30_m_i,26803.0,26821.0,26791.0,26910.0,26850.5,26840.666666666668,26835.75,26831.25,767,2020-10-29 11:00:00
79,WSt30_m_i,26820.0,26719.0,26646.0,26830.0,26738.0,26731.666666666668,26728.5,26753.75,1386,2020-10-29 12:00:00
80,WSt30_m_i,26717.0,26682.0,26625.0,26799.0,26712.0,26702.0,26697.0,26705.75,1989,2020-10-29 13:00:00
81,WSt30_m_i,26681.0,26693.0,26646.0,26749.0,26697.5,26696.0,26695.25,26692.25,1305,2020-10-29 14:00:00
82,WSt30_m_i,26693.0,26640.0,26615.0,26693.0,26654.0,26649.333333333332,26647.0,26660.25,1239,2020-10-29 15:00:00
83,WSt30_m_i,26640.0,26405.0,26397.0,26645.0,26521.0,26482.333333333332,26463.0,26521.75,1626,2020-10-29 16:00:00
84,WSt30_m_i,26411.0,26519.0,26399.0,26581.0,26490.0,26499.666666666668,26504.5,26477.5,1800,2020-10-29 17:00:00
85,WSt30_m_i,26512.0,26520.0,26279.0,26567.0,26423.0,26455.333333333332,26471.5,26469.5,2843,2020-10-29 18:00:00
86,WSt30_m_i,26523.0,26626.0,26461.0,26692.0,26576.5,26593.0,26601.25,26575.5,2705,2020-10-29 19:00:00
87,WSt30_m_i,26626.0,26535.0,26485.0,26654.0,26569.5,26558.0,26552.25,26575.0,2126,2020-10-29 20:00:00
88,WSt30_m_i,26538.0,26592.0,26494.0,26639.0,26566.5,26575.0,26579.25,26565.75,1634,2020-10-29 21:00:00
89,WSt30_m_i,26592.0,26770.0,26518.0,26776.0,26647.0,26688.0,26708.5,26664.0,1424,2020-10-29 22:00:00
90,WSt30_m_i,26770.0,26800.0,26760.0,26891.0,26825.5,26817.0,26812.75,26805.25,1718,2020-10-29 23:00:00
91,WSt30_m_i,26802.0,26648.0,26648.0,26827.0,26737.5,26707.666666666668,26692.75,26731.25,2155,2020-10-30 00:00:00
92,WSt30_m_i,26649.0,26442.0,26434.0,26668.0,26551.0,26514.666666666668,26496.5,26548.25,1621,2020-10-30 01:00:00
93,WSt30_m_i,26494.0,26508.0,26494.0,26547.0,26520.5,26516.333333333332,26514.25,26510.75,438,2020-10-30 04:00:00
94,WSt30_m_i,26510.0,26460.0,26445.0,26542.0,26493.5,26482.333333333332,26476.75,26489.25,1064,2020-10-30 05:00:00
95,WSt30_m_i,26459.0,26496.0,26438.0,26507.0,26472.5,26480.333333333332,26484.25,26475.0,1099,2020-10-30 06:00:00
96,WSt30_m_i,26495.0,26456.0,26454.0,26503.0,26478.5,26471.0,26467.25,26477.0,724,2020-10-30 07:00:00
97,WSt30_m_i,26457.0,26472.0,26450.0,26482.0,26466.0,26468.0,26469.0,26465.25,597,2020-10-30 08:00:00
98,WSt30_m_i,26472.0,26424.0,26413.0,26495.0,26454.0,26444.0,26439.0,26451.0,604,2020-10-30 09:00:00
99,WSt30_m_i,26424.0,26193.0,26184.0,26435.0,26309.5,26270.666666666668,26251.25,26309.0,1621,2020-10-30 10:00:00
100,WSt30_m_i,26193.0,26139.0,26066.0,26219.0,26142.5,26141.333333333332,26140.75,26154.25,1726,2020-10-30 11:00:00
101,WSt30_m_i,26139.0,26189.0,26138.0,26254.0,26196.0,26193.666666666668,26192.5,26180.0,1458,2020-10-30 12:00:00
102,WSt30_m_i,26189.0,26256.0,26189.0,26339.0,26264.0,26261.333333333332,26260.0,26243.25,1863,2020-10-30 13:00:00
103,WSt30_m_i,26257.0,26435.0,26242.0,26467.0,26354.5,26381.333333333332,26394.75,26350.25,1519,2020-10-30 14:00:00
104,WSt30_m_i,26433.0,26479.0,26366.0,26490.0,26428.0,26445.0,26453.5,26442.0,1402,2020-10-30 15:00:00
105,WSt30_m_i,26475.0,26463.0,26447.0,26568.0,26507.5,26492.666666666668,26485.25,26488.25,1431,2020-10-30 16:00:00
106,WSt30_m_i,26464.0,26458.0,26361.0,26497.0,26429.0,26438.666666666668,26443.5,26445.0,1274,2020-10-30 17:00:00
107,WSt30_m_i,26456.0,26516.0,26422.0,26626.0,26524.0,26521.333333333332,26520.0,26505.0,2201,2020-10-30 18:00:00
108,WSt30_m_i,26506.0,26152.0,26152.0,26564.0,26358.0,26289.333333333332,26255.0,26343.5,3046,2020-10-30 19:00:00
109,WSt30_m_i,26153.0,26326.0,26152.0,26335.0,26243.5,26271.0,26284.75,26241.5,2902,2020-10-30 20:00:00
110,WSt30_m_i,26322.0,26336.0,26303.0,26463.0,26383.0,26367.333333333332,26359.5,26356.0,1886,2020-10-30 21:00:00
111,WSt30_m_i,26333.0,26298.0,26196.0,26377.0,26286.5,26290.333333333332,26292.25,26301.0,2013,2020-10-30 22:00:00
112,WSt30_m_i,26302.0,26227.0,26137.0,26396.0,26266.5,26253.333333333332,26246.75,26265.5,2275,2020-10-30 23:00:00
113,WSt30_m_i,26468.0,26377.0,26283.0,26479.0,26381.0,26379.666666666668,26379.0,26401.75,795,2020-11-02 04:00:00
114,WSt30_m_i,26380.0,26378.0,26332.0,26428.0,26380.0,26379.333333333332,26379.0,26379.5,1679,2020-11-02 05:00:00
115,WSt30_m_i,26377.0,26538.0,26353.0,26575.0,26464.0,26488.666666666668,26501.0,26460.75,1500,2020-11-02 06:00:00
116,WSt30_m_i,26538.0,26580.0,26485.0,26595.0,26540.0,26553.333333333332,26560.0,26549.5,989,2020-11-02 07:00:00
117,WSt30_m_i,26579.0,26526.0,26525.0,26599.0,26562.0,26550.0,26544.0,26557.25,692,2020-11-02 08:00:00
118,WSt30_m_i,26527.0,26528.0,26506.0,26564.0,26535.0,26532.666666666668,26531.5,26531.25,753,2020-11-02 09:00:00
119,WSt30_m_i,26528.0,26585.0,26518.0,26607.0,26562.5,26570.0,26573.75,26559.5,780,2020-11-02 10:00:00
120,WSt30_m_i,26584.0,26526.0,26486.0,26613.0,26549.5,26541.666666666668,26537.75,26552.25,1058,2020-11-02 11:00:00
121,WSt30_m_i,26527.0,26596.0,26468.0,26604.0,26536.0,26556.0,26566.0,26548.75,1356,2020-11-02 12:00:00
122,WSt30_m_i,26595.0,26674.0,26503.0,26680.0,26591.5,26619.0,26632.75,26613.0,1790,2020-11-02 13:00:00
123,WSt30_m_i,26675.0,26837.0,26659.0,26905.0,26782.0,26800.333333333332,26809.5,26769.0,1557,2020-11-02 14:00:00
124,WSt30_m_i,26837.0,26985.0,26837.0,27026.0,26931.5,26949.333333333332,26958.25,26921.25,1305,2020-11-02 15:00:00
125,WSt30_m_i,26984.0,26950.0,26923.0,27007.0,26965.0,26960.0,26957.5,26966.0,1262,2020-11-02 16:00:00
126,WSt30_m_i,26947.0,26884.0,26850.0,26969.0,26909.5,26901.0,26896.75,26912.5,1114,2020-11-02 17:00:00
127,WSt30_m_i,26881.0,26872.0,26857.0,26916.0,26886.5,26881.666666666668,26879.25,26881.5,1106,2020-11-02 18:00:00
128,WSt30_m_i,26870.0,26884.0,26711.0,26901.0,26806.0,26832.0,26845.0,26841.5,2242,2020-11-02 19:00:00
129,WSt30_m_i,26924.0,26880.0,26856.0,27048.0,26952.0,26928.0,26916.0,26927.0,2416,2020-11-02 20:00:00
130,WSt30_m_i,26881.0,26936.0,26823.0,26975.0,26899.0,26911.333333333332,26917.5,26903.75,1819,2020-11-02 21:00:00
131,WSt30_m_i,26938.0,26844.0,26807.0,26963.0,26885.0,26871.333333333332,26864.5,26888.0,1689,2020-11-02 22:00:00
132,WSt30_m_i,26844.0,26707.0,26693.0,26860.0,26776.5,26753.333333333332,26741.75,26776.0,1743,2020-11-02 23:00:00
133,WSt30_m_i,26707.0,26892.0,26693.0,26930.0,26811.5,26838.333333333332,26851.75,26805.5,1836,2020-11-03 00:00:00
134,WSt30_m_i,26893.0,26916.0,26808.0,26970.0,26889.0,26898.0,26902.5,26896.75,2081,2020-11-03 01:00:00
135,WSt30_m_i,27013.0,26995.0,26976.0,27031.0,27003.5,27000.666666666668,26999.25,27003.75,353,2020-11-03 04:00:00
136,WSt30_m_i,26997.0,27060.0,26951.0,27063.0,27007.0,27024.666666666668,27033.5,27017.75,890,2020-11-03 05:00:00
137,WSt30_m_i,27057.0,27092.0,27003.0,27105.0,27054.0,27066.666666666668,27073.0,27064.25,985,2020-11-03 06:00:00
138,WSt30_m_i,27092.0,27157.0,27092.0,27158.0,27125.0,27135.666666666668,27141.0,27124.75,756,2020-11-03 07:00:00
139,WSt30_m_i,27157.0,27106.0,27090.0,27159.0,27124.5,27118.333333333332,27115.25,27128.0,673,2020-11-03 08:00:00
140,WSt30_m_i,27105.0,27055.0,27031.0,27106.0,27068.5,27064.0,27061.75,27074.25,680,2020-11-03 09:00:00
141,WSt30_m_i,27056.0,27090.0,27056.0,27124.0,27090.0,27090.0,27090.0,27081.5,704,2020-11-03 10:00:00
142,WSt30_m_i,27089.0,27085.0,27068.0,27119.0,27093.5,27090.666666666668,27089.25,27090.25,770,2020-11-03 11:00:00
143,WSt30_m_i,27082.0,27110.0,27051.0,27138.0,27094.5,27099.666666666668,27102.25,27095.25,1054,2020-11-03 12:00:00
144,WSt30_m_i,27103.0,27244.0,27076.0,27273.0,27174.5,27197.666666666668,27209.25,27174.0,1383,2020-11-03 13:00:00
145,WSt30_m_i,27244.0,27355.0,27203.0,27385.0,27294.0,27314.333333333332,27324.5,27296.75,1252,2020-11-03 14:00:00
146,WSt30_m_i,27356.0,27298.0,27282.0,27377.0,27329.5,27319.0,27313.75,27328.25,947,2020-11-03 15:00:00
147,WSt30_m_i,27298.0,27356.0,27292.0,27368.0,27330.0,27338.666666666668,27343.0,27328.5,1081,2020-11-03 16:00:00
148,WSt30_m_i,27357.0,27303.0,27296.0,27363.0,27329.5,27320.666666666668,27316.25,27329.75,827,2020-11-03 17:00:00
149,WSt30_m_i,27305.0,27277.0,27224.0,27336.0,27280.0,27279.0,27278.5,27285.5,1209,2020-11-03 18:00:00
150,WSt30_m_i,27276.0,27430.0,27215.0,27443.0,27329.0,27362.666666666668,27379.5,27341.0,1659,2020-11-03 19:00:00
151,WSt30_m_i,27430.0,27581.0,27411.0,27607.0,27509.0,27533.0,27545.0,27507.25,1919,2020-11-03 20:00:00
152,WSt30_m_i,27579.0,27517.0,27505.0,27615.0,27560.0,27545.666666666668,27538.5,27554.0,1585,2020-11-03 21:00:00
153,WSt30_m_i,27519.0,27449.0,27438.0,27542.0,27490.0,27476.333333333332,27469.5,27487.0,1252,2020-11-03 22:00:00
154,WSt30_m_i,27451.0,27358.0,27346.0,27478.0,27412.0,27394.0,27385.0,27408.25,1463,2020-11-03 23:00:00
155,WSt30_m_i,27356.0,27482.0,27346.0,27509.0,27427.5,27445.666666666668,27454.75,27423.25,1485,2020-11-04 00:00:00
156,WSt30_m_i,27485.0,27469.0,27411.0,27638.0,27524.5,27506.0,27496.75,27500.75,2173,2020-11-04 01:00:00
157,WSt30_m_i,27699.0,27674.0,27652.0,27778.0,27715.0,27701.333333333332,27694.5,27700.75,965,2020-11-04 04:00:00
158,WSt30_m_i,27674.0,27270.0,27254.0,27769.0,27511.5,27431.0,27390.75,27491.75,3851,2020-11-04 05:00:00
159,WSt30_m_i,27271.0,27412.0,27264.0,27506.0,27385.0,27394.0,27398.5,27363.25,3647,2020-11-04 06:00:00
160,WSt30_m_i,27425.0,27416.0,27079.0,27475.0,27277.0,27323.333333333332,27346.5,27348.75,3837,2020-11-04 07:00:00
161,WSt30_m_i,27417.0,27634.0,27407.0,27773.0,27590.0,27604.666666666668,27612.0,27557.75,4150,2020-11-04 08:00:00
162,WSt30_m_i,27632.0,27549.0,27426.0,27749.0,27587.5,27574.666666666668,27568.25,27589.0,3160,2020-11-04 09:00:00
163,WSt30_m_i,27550.0,27517.0,27442.0,27656.0,27549.0,27538.333333333332,27533.0,27541.25,2704,2020-11-04 10:00:00
164,WSt30_m_i,27516.0,27426.0,27354.0,27577.0,27465.5,27452.333333333332,27445.75,27468.25,2528,2020-11-04 11:00:00
165,WSt30_m_i,27424.0,27190.0,27017.0,27490.0,27253.5,27232.333333333332,27221.75,27280.25,4000,2020-11-04 12:00:00
166,WSt30_m_i,27184.0,27421.0,27127.0,27554.0,27340.5,27367.333333333332,27380.75,27321.5,3958,2020-11-04 13:00:00
167,WSt30_m_i,27421.0,27438.0,27383.0,27632.0,27507.5,27484.333333333332,27472.75,27468.5,3268,2020-11-04 14:00:00
168,WSt30_m_i,27437.0,27438.0,27310.0,27469.0,27389.5,27405.666666666668,27413.75,27413.5,2278,2020-11-04 15:00:00
169,WSt30_m_i,27434.0,27452.0,27397.0,27529.0,27463.0,27459.333333333332,27457.5,27453.0,1930,2020-11-04 16:00:00
170,WSt30_m_i,27457.0,27633.0,27410.0,27693.0,27551.5,27578.666666666668,27592.25,27548.25,2246,2020-11-04 17:00:00
171,WSt30_m_i,27637.0,27609.0,27581.0,27709.0,27645.0,27633.0,27627.0,27634.0,2286,2020-11-04 18:00:00
172,WSt30_m_i,27607.0,27869.0,27486.0,27869.0,27677.5,27741.333333333332,27773.25,27707.75,3218,2020-11-04 19:00:00
173,WSt30_m_i,27870.0,28097.0,27856.0,28133.0,27994.5,28028.666666666668,28045.75,27989.0,2742,2020-11-04 20:00:00
174,WSt30_m_i,28096.0,28182.0,27999.0,28212.0,28105.5,28131.0,28143.75,28122.25,2400,2020-11-04 21:00:00
175,WSt30_m_i,28182.0,28190.0,28169.0,28302.0,28235.5,28220.333333333332,28212.75,28210.75,1900,2020-11-04 22:00:00
176,WSt30_m_i,28196.0,28115.0,28096.0,28241.0,28168.5,28150.666666666668,28141.75,28162.0,2100,2020-11-04 23:00:00
177,WSt30_m_i,28118.0,28045.0,28016.0,28159.0,28087.5,28073.333333333332,28066.25,28084.5,2147,2020-11-05 00:00:00
178,WSt30_m_i,28047.0,27848.0,27821.0,28066.0,27943.5,27911.666666666668,27895.75,27945.5,2322,2020-11-05 01:00:00
179,WSt30_m_i,27882.0,27803.0,27752.0,27897.0,27824.5,27817.333333333332,27813.75,27833.5,686,2020-11-05 04:00:00
180,WSt30_m_i,27806.0,27891.0,27768.0,27933.0,27850.5,27864.0,27870.75,27849.5,1482,2020-11-05 05:00:00
181,WSt30_m_i,27891.0,27901.0,27824.0,27916.0,27870.0,27880.333333333332,27885.5,27883.0,1338,2020-11-05 06:00:00
182,WSt30_m_i,27907.0,27856.0,27804.0,27920.0,27862.0,27860.0,27859.0,27871.75,1231,2020-11-05 07:00:00
183,WSt30_m_i,27856.0,27989.0,27854.0,28010.0,27932.0,27951.0,27960.5,27927.25,1188,2020-11-05 08:00:00
184,WSt30_m_i,27989.0,28037.0,27978.0,28085.0,28031.5,28033.333333333332,28034.25,28022.25,1089,2020-11-05 09:00:00
185,WSt30_m_i,28038.0,28081.0,27975.0,28111.0,28043.0,28055.666666666668,28062.0,28051.25,1271,2020-11-05 10:00:00
186,WSt30_m_i,28080.0,27946.0,27931.0,28099.0,28015.0,27992.0,27980.5,28014.0,1218,2020-11-05 11:00:00
187,WSt30_m_i,27946.0,28071.0,27929.0,28114.0,28021.5,28038.0,28046.25,28015.0,1790,2020-11-05 12:00:00
188,WSt30_m_i,28065.0,28104.0,28031.0,28213.0,28122.0,28116.0,28113.0,28103.25,1958,2020-11-05 13:00:00
189,WSt30_m_i,28102.0,28169.0,28044.0,28187.0,28115.5,28133.333333333332,28142.25,28125.5,1438,2020-11-05 14:00:00
190,WSt30_m_i,28170.0,28263.0,28139.0,28264.0,28201.5,28222.0,28232.25,28209.0,1734,2020-11-05 15:00:00
191,WSt30_m_i,28258.0,28246.0,28200.0,28302.0,28251.0,28249.333333333332,28248.5,28251.5,1523,2020-11-05 16:00:00
192,WSt30_m_i,28245.0,28252.0,28177.0,28268.0,28222.5,28232.333333333332,28237.25,28235.5,1254,2020-11-05 17:00:00
193,WSt30_m_i,28252.0,28202.0,28180.0,28256.0,28218.0,28212.666666666668,28210.0,28222.5,1281,2020-11-05 18:00:00
194,WSt30_m_i,28202.0,28269.0,28127.0,28353.0,28240.0,28249.666666666668,28254.5,28237.75,2005,2020-11-05 19:00:00
195,WSt30_m_i,28268.0,28462.0,28268.0,28492.0,28380.0,28407.333333333332,28421.0,28372.5,2155,2020-11-05 20:00:00
196,WSt30_m_i,28464.0,28346.0,28338.0,28490.0,28414.0,28391.333333333332,28380.0,28409.5,1684,2020-11-05 21:00:00
197,WSt30_m_i,28347.0,28350.0,28221.0,28365.0,28293.0,28312.0,28321.5,28320.75,1471,2020-11-05 22:00:00
198,WSt30_m_i,28357.0,28409.0,28350.0,28427.0,28388.5,28395.333333333332,28398.75,28385.75,1228,2020-11-05 23:00:00
199,WSt30_m_i,28409.0,28445.0,28389.0,28476.0,28432.5,28436.666666666668,28438.75,28429.75,1782,2020-11-06 00:00:00
200,WSt30_m_i,28444.0,28380.0,28311.0,28448.0,28379.5,28379.666666666668,28379.75,28395.75,1947,2020-11-06 01:00:00
201,WSt30_m_i,28353.0,28345.0,28208.0,28363.0,28285.5,28305.333333333332,28315.25,28317.25,934,2020-11-06 04:00:00
202,WSt30_m_i,28343.0,28299.0,28247.0,28364.0,28305.5,28303.333333333332,28302.25,28313.25,1647,2020-11-06 05:00:00
203,WSt30_m_i,28304.0,28337.0,28275.0,28357.0,28316.0,28323.0,28326.5,28318.25,1443,2020-11-06 06:00:00
204,WSt30_m_i,28340.0,28313.0,28274.0,28347.0,28310.5,28311.333333333332,28311.75,28318.5,1074,2020-11-06 07:00:00
205,WSt30_m_i,28314.0,28288.0,28278.0,28323.0,28300.5,28296.333333333332,28294.25,28300.75,889,2020-11-06 08:00:00
206,WSt30_m_i,28287.0,28233.0,28231.0,28305.0,28268.0,28256.333333333332,28250.5,28264.0,917,2020-11-06 09:00:00
207,WSt30_m_i,28233.0,28260.0,28217.0,28279.0,28248.0,28252.0,28254.0,28247.25,974,2020-11-06 10:00:00
208,WSt30_m_i,28260.0,28258.0,28233.0,28307.0,28270.0,28266.0,28264.0,28264.5,1003,2020-11-06 11:00:00
209,WSt30_m_i,28256.0,28340.0,28255.0,28347.0,28301.0,28314.0,28320.5,28299.5,1211,2020-11-06 12:00:00
210,WSt30_m_i,28342.0,28253.0,28241.0,28414.0,28327.5,28302.666666666668,28290.25,28312.5,1643,2020-11-06 13:00:00
211,WSt30_m_i,28252.0,28121.0,28099.0,28254.0,28176.5,28158.0,28148.75,28181.5,1560,2020-11-06 14:00:00
212,WSt30_m_i,28122.0,28225.0,28071.0,28252.0,28161.5,28182.666666666668,28193.25,28167.5,1463,2020-11-06 15:00:00
213,WSt30_m_i,28224.0,28244.0,28196.0,28281.0,28238.5,28240.333333333332,28241.25,28236.25,1126,2020-11-06 16:00:00
214,WSt30_m_i,28240.0,28160.0,28158.0,28293.0,28225.5,28203.666666666668,28192.75,28212.75,1210,2020-11-06 17:00:00
215,WSt30_m_i,28163.0,28407.0,28119.0,28443.0,28281.0,28323.0,28344.0,28283.0,1915,2020-11-06 18:00:00
216,WSt30_m_i,28412.0,28235.0,28180.0,28560.0,28370.0,28325.0,28302.5,28346.75,3033,2020-11-06 19:00:00
217,WSt30_m_i,28236.0,28267.0,28205.0,28394.0,28299.5,28288.666666666668,28283.25,28275.5,1927,2020-11-06 20:00:00
218,WSt30_m_i,28267.0,28364.0,28251.0,28407.0,28329.0,28340.666666666668,28346.5,28322.25,2189,2020-11-06 21:00:00
219,WSt30_m_i,28365.0,28312.0,28270.0,28399.0,28334.5,28327.0,28323.25,28336.5,1542,2020-11-06 22:00:00
220,WSt30_m_i,28311.0,28329.0,28309.0,28364.0,28336.5,28334.0,28332.75,28328.25,1006,2020-11-06 23:00:00
221,WSt30_m_i,28508.0,28592.0,28502.0,28674.0,28588.0,28589.333333333332,28590.0,28569.0,809,2020-11-09 04:00:00
222,WSt30_m_i,28592.0,28628.0,28558.0,28644.0,28601.0,28610.0,28614.5,28605.5,1225,2020-11-09 05:00:00
223,WSt30_m_i,28626.0,28646.0,28615.0,28680.0,28647.5,28647.0,28646.75,28641.75,1168,2020-11-09 06:00:00
224,WSt30_m_i,28644.0,28657.0,28618.0,28662.0,28640.0,28645.666666666668,28648.5,28645.25,870,2020-11-09 07:00:00
225,WSt30_m_i,28658.0,28693.0,28635.0,28710.0,28672.5,28679.333333333332,28682.75,28674.0,702,2020-11-09 08:00:00
226,WSt30_m_i,28694.0,28682.0,28672.0,28714.0,28693.0,28689.333333333332,28687.5,28690.5,808,2020-11-09 09:00:00
227,WSt30_m_i,28682.0,28660.0,28638.0,28723.0,28680.5,28673.666666666668,28670.25,28675.75,823,2020-11-09 10:00:00
228,WSt30_m_i,28660.0,28643.0,28621.0,28663.0,28642.0,28642.333333333332,28642.5,28646.75,884,2020-11-09 11:00:00
229,WSt30_m_i,28645.0,28646.0,28624.0,28711.0,28667.5,28660.333333333332,28656.75,28656.5,1172,2020-11-09 12:00:00
230,WSt30_m_i,28643.0,28651.0,28613.0,28691.0,28652.0,28651.666666666668,28651.5,28649.5,1478,2020-11-09 13:00:00
231,WSt30_m_i,28653.0,28692.0,28636.0,28735.0,28685.5,28687.666666666668,28688.75,28679.0,1218,2020-11-09 14:00:00
232,WSt30_m_i,28693.0,28727.0,28665.0,28736.0,28700.5,28709.333333333332,28713.75,28705.25,904,2020-11-09 15:00:00
233,WSt30_m_i,28728.0,29688.0,28685.0,29853.0,29269.0,29408.666666666668,29478.5,29238.5,3449,2020-11-09 16:00:00
234,WSt30_m_i,29677.0,29816.0,29432.0,29898.0,29665.0,29715.333333333332,29740.5,29705.75,4779,2020-11-09 17:00:00
235,WSt30_m_i,29813.0,29948.0,29795.0,30091.0,29943.0,29944.666666666668,29945.5,29911.75,2908,2020-11-09 18:00:00
236,WSt30_m_i,29943.0,29474.0,29461.0,30034.0,29747.5,29656.333333333332,29610.75,29728.0,3528,2020-11-09 19:00:00
237,WSt30_m_i,29476.0,29428.0,29334.0,29673.0,29503.5,29478.333333333332,29465.75,29477.75,3840,2020-11-09 20:00:00
238,WSt30_m_i,29428.0,29433.0,29324.0,29453.0,29388.5,29403.333333333332,29410.75,29409.5,3086,2020-11-09 21:00:00
239,WSt30_m_i,29434.0,29653.0,29434.0,29665.0,29549.5,29584.0,29601.25,29546.5,2312,2020-11-09 22:00:00
240,WSt30_m_i,29654.0,29674.0,29624.0,29700.0,29662.0,29666.0,29668.0,29663.0,1655,2020-11-09 23:00:00
241,WSt30_m_i,29673.0,29579.0,29522.0,29693.0,29607.5,29598.0,29593.25,29616.75,2117,2020-11-10 00:00:00
242,WSt30_m_i,29580.0,29151.0,29120.0,29603.0,29361.5,29291.333333333332,29256.25,29363.5,2760,2020-11-10 01:00:00
243,WSt30_m_i,29298.0,29172.0,29149.0,29312.0,29230.5,29211.0,29201.25,29232.75,832,2020-11-10 04:00:00
244,WSt30_m_i,29171.0,29111.0,29021.0,29201.0,29111.0,29111.0,29111.0,29126.0,1820,2020-11-10 05:00:00
245,WSt30_m_i,29109.0,29138.0,29073.0,29177.0,29125.0,29129.333333333332,29131.5,29124.25,1332,2020-11-10 06:00:00
