,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
50,close,141,156,40,macd,22,19,5,3,0.37,1153,547,52,23,241,7,53,385,91,98,120,49,31,743,657,557,256,186,904,689,253,103,491,304,453,493,269,962,979,125,32,102,486,20,636,39,107,116,9,620,4,12,0.31,0.22,0.45,0.78,0.71,1.01,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,13.89375801,TRUE,FALSE,0.19141447,0.108122906,0.107391436
51,HLCC/4,36,84,42,macd,69,58,4,17,0.03,2613,536,79,56,71,28,91,274,19,20,99,63,49,145,683,602,139,107,790,600,426,351,757,740,41,178,466,276,328,639,71,199,368,18,835,25,53,195,12,394,20,3,0.25,0.27,0.76,0.85,0.83,0.8,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,13.94573305,TRUE,FALSE,0.132080327,0.063818299,0.066614673
52,low,21,295,13,macdh,2,21,6,11,0.19,1402,664,61,29,23,83,55,594,81,3,474,89,45,621,440,247,213,144,190,77,53,32,116,812,271,705,703,139,455,10,18,138,130,2,847,3,19,14,13,141,7,21,0.28,0.16,0.572817438,0.932966289,0.365737747,0.56065664,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1.546189417,TRUE,FALSE,0.248838105,0.080616295,0.084346664
53,high,32,41,38,macdh,66,84,5,6,0.13,1251,364,28,88,301,35,64,93,75,8,599,33,44,182,501,645,75,23,963,486,405,241,927,762,893,822,734,666,764,822,3,309,371,4,999,24,30,101,18,294,2,15,0.26,0.14,0.36,0.73,0.74,1.07,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9.635826577,TRUE,FALSE,0.219444832,0.117511148,0.124210535
54,low,79,80,17,macdh,66,11,4,15,0.14,708,547,97,75,40,2,80,200,95,9,38,34,87,962,858,772,348,288,441,768,498,333,622,341,872,802,581,502,627,901,97,147,362,15,785,50,85,164,11,189,7,7,0.1,0.2,0.47,0.88,0.53,1.01,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.16831014,TRUE,FALSE,,-0.002199359,0.00044797
55,HLCC/4,50,200,26,macd,25,76,3,14,0.09,1974,414,48,81,23,89,74,956,29,75,125,55,5,717,637,210,145,77,720,539,154,136,714,441,800,930,859,528,634,819,99,181,575,15,51,35,49,44,11,727,17,2,0.13,0.13,0.27,0.35,0.45,0.54,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,29.33073998,TRUE,FALSE,0.111025403,0.071082548,0.072380645
56,low,7,241,5,macdh,47,20,2,16,0.06,2704,466,72,22,383,3,75,664,61,56,776,6,81,826,471,179,461,350,312,301,74,28,24,933,740,530,948,866,467,776,51,113,65,11,990,22,89,113,2,243,18,19,0.3,0.08,0.51,0.71,0.69,0.89,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,9.910959346,TRUE,FALSE,0.225021744,0.09895273,0.107012228
57,high,7,190,36,macd,24,74,6,16,0.26,1171,915,48,74,302,22,37,706,6,35,396,6,81,690,975,392,449,281,643,398,398,377,415,750,473,375,194,17,867,104,60,70,501,19,344,26,32,13,3,78,10,18,0.24,0.39,0.27,0.31,0.61,0.66,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,11.6883402,TRUE,FALSE,0.148908204,0.072068083,0.077653475
58,HLC/3,64,115,45,macd,46,95,2,8,0.23,2544,972,57,16,317,70,23,682,32,45,576,56,53,950,371,175,125,112,787,689,303,103,951,550,153,329,606,963,891,261,81,294,241,13,994,49,104,135,4,475,17,9,0.22,0.25,0.32,0.67,0.72,0.92,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,19.6309801,TRUE,FALSE,0.059842021,0.037110809,0.037016362
59,HLC/3,111,252,13,macds,28,27,5,2,0.2,1119,532,79,88,378,4,66,470,60,84,100,91,10,833,748,601,241,89,843,439,326,6,490,928,678,194,586,470,848,140,17,168,99,20,443,14,34,44,2,830,3,4,0.35,0.33,0.54,0.87,0.81,0.81,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4.158002286,TRUE,FALSE,0.243330843,0.171211584,0.171038246
60,HLC/3,27,123,43,macd,94,6,3,11,0.01,1657,894,65,6,162,69,7,424,46,78,921,84,100,709,246,170,69,63,190,617,493,62,318,959,745,336,778,636,938,413,18,132,66,4,909,4,80,7,1,315,12,14,0.08,0.26,0.44,0.87,0.58,1.0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1.811940021,TRUE,FALSE,0.284333824,0.148270435,0.150519855
61,high,135,258,8,macd,76,61,6,14,0.25,2317,875,12,40,48,47,84,973,100,20,395,7,41,662,980,322,346,324,854,577,247,185,503,197,394,497,225,643,359,924,63,145,271,1,632,2,60,49,2,522,15,8,0.05,0.14,0.43,0.65,0.73,0.87,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,16.15694542,TRUE,FALSE,-0.053449115,-0.019514085,-0.019272911
62,HLCC/4,81,204,15,macdh,77,49,4,2,0.15,635,859,27,37,900,95,32,825,2,98,249,23,11,438,819,197,334,215,705,389,287,17,884,360,896,463,716,418,648,962,83,280,55,1,327,11,21,52,7,223,8,5,0.3,0.39,0.572817438,0.932966289,0.365737747,0.56065664,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18.95827912,TRUE,FALSE,0.141015462,0.058386128,0.062863299
63,low,58,254,48,macds,13,42,2,11,0.34,2896,715,40,9,977,9,59,893,63,75,610,73,51,957,500,427,425,231,497,643,392,177,865,478,746,717,367,391,734,309,20,176,330,14,62,32,96,105,12,154,13,15,0.33,0.26,0.81,0.95,1.0,0.97,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2.450167413,TRUE,FALSE,0.071743329,0.050581316,0.046205892
64,close,131,147,47,macds,14,5,5,5,0.32,2090,619,47,33,777,22,90,933,72,97,659,74,80,581,537,914,286,162,765,632,329,153,23,82,37,401,143,672,716,233,53,301,19,12,470,45,50,177,1,836,4,10,0.39,0.03,0.432328505,0.713877626,0.48606976,0.772642378,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,5.214467164,TRUE,FALSE,0.059337334,0.021350324,0.018818121
65,open,119,160,45,macd,49,29,2,13,0.39,2668,531,59,56,753,55,22,575,47,81,95,63,79,353,864,54,335,226,951,451,294,285,581,793,189,895,769,852,69,922,78,80,565,6,924,7,39,5,13,427,24,24,0.01,0.03,0.575670163,0.987266863,0.674766646,1.056479202,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,31.6227766,TRUE,FALSE,0.265434634,0.293684402,0.29756244
66,high,34,246,9,macds,45,21,3,8,0.18,2173,678,50,52,814,97,99,637,37,89,608,87,29,504,799,853,391,265,673,667,495,363,840,947,796,453,567,535,118,12,16,180,423,2,442,36,69,72,4,961,22,4,0.37,0.26,0.81,0.93,0.96,0.81,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4.124016886,TRUE,FALSE,0.327337494,0.269397436,0.275836545
67,OHLC/4,17,199,38,macd,98,84,2,5,0.05,2545,270,80,53,813,63,29,286,5,65,965,26,46,210,925,435,376,304,717,158,495,391,206,188,721,387,106,90,968,464,3,21,385,6,836,48,55,42,11,382,8,16,0.27,0.37,0.41,0.57,0.6,0.73,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,30.3330296,TRUE,FALSE,0.111732971,0.088574104,0.092637825
68,HLC/3,4,242,25,macdh,83,33,5,7,0.36,2988,205,64,34,537,23,56,443,67,68,986,48,4,600,987,980,369,357,672,397,291,214,683,127,379,110,669,300,617,201,6,55,539,13,928,50,74,53,16,252,7,9,0.32,0.18,0.61,0.94,0.82,0.82,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.930852861,TRUE,FALSE,0.262068638,0.104384413,0.112112275
69,OHLC/4,117,118,41,macdh,76,37,2,10,0.21,2174,386,56,4,722,86,12,55,76,21,973,98,25,146,918,621,393,103,791,775,217,60,578,312,589,512,826,491,622,447,54,238,200,11,74,26,105,172,5,461,5,2,0.26,0.25,0.25,0.59,0.53,0.83,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,28.65443363,TRUE,FALSE,0.099781083,0.0517447,0.054234484
70,high,57,163,37,macd,56,57,3,19,0.03,2540,542,5,59,639,7,85,725,90,29,408,58,58,681,481,315,61,33,754,208,138,34,500,984,276,994,621,950,131,213,79,203,367,12,116,26,73,194,17,375,7,17,0.38,0.04,0.41,0.69,0.72,0.94,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,19.48308576,TRUE,FALSE,0.151144707,0.103762693,0.102705236
71,low,88,263,19,macd,66,84,5,3,0.36,1040,374,82,72,416,37,6,240,32,41,163,15,18,212,886,540,131,106,879,659,142,43,307,667,178,231,245,486,462,978,106,135,209,8,495,5,66,108,14,522,18,6,0.13,0.2,0.48,0.88,0.91,0.81,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,19.54598845,TRUE,FALSE,-0.044377464,-0.015135178,-0.016592838
72,open,21,152,44,macdh,39,36,4,5,0.07,1648,720,78,96,12,46,79,987,37,97,840,61,65,144,553,489,369,360,899,781,420,341,418,947,903,209,406,846,547,286,76,138,431,8,706,39,67,19,14,286,9,15,0.2,0.36,0.31,0.66,0.89,1.06,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,26.60436347,TRUE,FALSE,0.185515545,0.075205203,0.080854414
73,low,79,186,7,macd,58,47,3,8,0.16,1705,745,27,27,411,74,13,145,43,95,3,15,73,503,795,882,362,185,677,127,438,304,491,190,280,612,264,474,178,272,93,100,412,13,76,16,39,133,15,158,5,12,0.3,0.1,0.45,0.63,0.84,0.98,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,14.53719755,TRUE,FALSE,0.14149041,0.092914135,0.093515074
74,HL/2,87,129,44,macds,37,28,5,6,0.09,2452,720,62,10,436,43,38,462,5,84,559,58,17,779,725,500,445,216,796,533,410,348,55,771,762,824,308,322,484,831,86,181,329,17,921,4,30,87,8,881,8,17,0.4,0.09,0.51,1.0,0.94,0.82,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3.505701945,TRUE,FALSE,-0.109777808,-0.05033273,-0.052358773
75,HL/2,67,104,12,macds,29,51,4,5,0.07,1425,825,4,76,684,33,27,544,91,6,278,76,60,132,867,716,411,397,640,449,188,24,100,373,123,779,836,266,860,370,105,311,11,8,401,35,75,64,16,799,17,18,0.22,0.35,0.84,0.93,0.99,0.84,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,13.32242621,TRUE,FALSE,0.163574301,0.095904329,0.09547268
76,open,44,108,32,macdh,69,63,2,17,0.08,1974,929,53,39,756,75,90,559,13,79,21,85,2,702,947,706,440,59,404,319,141,54,286,837,506,200,486,546,773,473,85,190,395,11,344,21,100,205,1,861,3,21,0.1,0.1,0.4,0.71,0.73,0.97,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,14.71455369,TRUE,FALSE,0.149740515,0.091150939,0.095426615
77,low,6,171,35,macds,14,57,2,18,0.1,2264,773,39,73,339,63,10,645,87,27,691,82,22,336,786,276,475,369,744,987,345,81,244,470,815,939,775,86,547,721,25,157,341,16,798,10,97,177,15,476,9,9,0.28,0.13,0.32,0.38,0.61,0.67,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16.00657447,TRUE,FALSE,0.150710411,0.131914885,0.13239753
78,HLCC/4,57,60,15,macdh,98,46,5,15,0.08,1340,586,39,50,645,8,74,826,40,23,373,96,89,387,986,611,378,279,653,493,437,241,112,473,186,312,611,316,991,133,46,242,195,15,136,19,56,150,14,915,10,12,0.36,0.27,0.38,0.75,0.57,0.92,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,27.58705231,TRUE,FALSE,0.247489243,0.112480354,0.118426813
79,high,15,188,9,macds,45,89,2,8,0.13,1154,511,73,76,905,2,93,684,70,72,705,57,19,21,509,124,446,325,951,474,306,264,250,118,822,663,678,578,484,233,82,255,169,12,154,18,110,202,14,292,23,24,0.08,0.11,0.87,0.9,0.86,0.88,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,20.6062221,TRUE,FALSE,0.082748673,0.059799604,0.058488407
80,HLC/3,12,264,40,macdh,64,64,2,20,0.28,1212,348,82,60,824,19,63,840,37,92,240,70,38,222,768,540,307,208,939,621,387,303,773,373,698,241,192,682,988,313,102,118,47,7,6,14,41,162,7,753,23,9,0.35,0.04,0.3,0.32,0.67,0.7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3.10911043,TRUE,FALSE,0.18714983,0.131052484,0.138170231
81,low,103,271,8,macd,28,11,4,15,0.02,1927,973,88,26,533,13,78,847,97,13,287,36,39,973,750,455,265,23,590,982,223,27,579,871,370,286,450,132,13,132,50,229,328,10,600,48,86,47,9,102,4,10,0.39,0.37,0.61,0.97,0.95,0.82,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.569652431,TRUE,FALSE,0.188877487,0.105868862,0.105724551
82,low,133,273,23,macd,25,17,6,15,0.29,738,978,39,91,258,39,98,383,21,43,383,11,97,431,335,420,299,145,902,110,428,236,617,573,890,930,945,492,713,714,74,287,393,14,896,19,77,88,5,703,2,7,0.13,0.27,0.77,0.8,0.87,0.86,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,26.77791091,TRUE,FALSE,0.244387767,0.14815761,0.147481642
83,HLCC/4,6,186,46,macd,46,53,5,18,0.13,2789,891,19,22,935,43,86,236,13,99,796,35,89,740,791,710,299,163,870,695,363,15,700,293,475,604,760,519,484,527,79,176,219,17,563,14,46,153,14,743,10,8,0.03,0.36,0.339054523,1.120182581,1.139526872,1.268597153,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,12.45388612,TRUE,FALSE,0.116376763,0.047657255,0.052001118
84,HL/2,55,179,33,macds,96,56,6,4,0.16,1301,577,94,10,387,54,84,632,31,97,53,71,16,939,943,311,166,139,807,599,482,22,85,786,970,907,930,774,169,457,35,262,183,4,681,42,109,75,1,273,18,21,0.11,0.04,0.36,0.37,0.5,0.53,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,13.29444755,TRUE,FALSE,0.041344707,0.013167902,0.01069152
85,low,7,63,8,macd,73,74,4,18,0.33,2812,827,64,89,774,34,98,631,17,35,726,62,59,526,982,330,386,382,880,460,399,232,945,56,181,687,827,536,549,338,67,93,288,10,295,10,72,98,19,865,2,3,0.13,0.05,0.28,0.74,0.76,1.13,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4.349042777,TRUE,FALSE,0.144575845,0.072609351,0.078231747
86,open,81,146,30,macd,6,62,4,16,0.09,389,824,85,4,45,14,85,64,61,66,102,87,71,230,733,141,38,29,721,474,68,53,423,677,582,964,409,938,860,341,108,113,215,1,764,41,107,109,1,757,4,8,0.09,0.1,0.34,0.69,0.88,1.15,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,28.96668847,TRUE,FALSE,0.055706925,0.022029658,0.021208897
87,high,116,135,46,macds,26,18,2,5,0.02,1311,815,93,51,613,36,26,614,59,59,860,90,18,71,744,329,314,231,529,301,167,147,247,466,64,769,946,292,810,56,64,111,558,17,998,20,108,37,1,165,4,6,0.2,0.22,0.29,0.33,0.55,0.64,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,17.82472405,TRUE,FALSE,0.093279616,0.064421306,0.06363053
88,HLCC/4,131,208,42,macds,44,48,3,5,0.1,2152,346,73,50,258,4,4,986,48,80,32,80,3,611,640,623,407,59,850,576,384,363,618,687,230,765,422,302,393,314,65,177,517,14,672,7,38,16,11,764,6,9,0.24,0.24,0.82,0.95,0.97,0.87,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,27.38533282,TRUE,FALSE,0.090316062,0.057521747,0.055204557
89,HLCC/4,59,284,40,macd,2,98,5,16,0.03,2448,520,62,65,847,55,77,121,43,90,293,29,31,564,1000,201,54,6,862,296,88,84,473,355,197,137,914,354,340,834,105,252,176,18,441,48,50,97,9,208,14,6,0.03,0.04,0.92,0.9,0.87,0.93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,21.58000125,TRUE,FALSE,-0.036879333,-0.012636499,-0.01174372
90,high,53,286,22,macdh,49,61,4,4,0.08,2512,364,91,41,26,73,37,116,22,63,370,59,10,432,637,442,432,66,819,239,369,358,948,689,723,400,708,938,634,923,55,118,43,20,739,2,108,29,10,143,5,14,0.02,0.37,0.5,0.59,0.81,0.88,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,23.00358912,TRUE,FALSE,0.130875121,0.055400991,0.061306966
91,open,135,171,26,macd,48,11,5,2,0.4,2871,830,100,30,699,35,35,990,76,7,455,10,6,864,638,345,298,247,768,647,422,143,268,223,469,107,23,392,106,685,58,163,574,19,385,42,61,131,1,742,8,3,0.4,0.05,0.83,0.91,0.86,0.99,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,15.24926343,TRUE,FALSE,0.250041793,0.147648335,0.149125156
92,close,134,271,17,macdh,94,64,5,2,0.35,2468,857,72,36,191,36,9,445,80,59,337,2,87,470,659,681,454,241,693,664,471,270,607,624,821,329,44,542,674,574,13,228,579,13,477,5,108,180,15,631,19,15,0.16,0.12,0.38,0.68,0.7,0.95,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,39.25331607,TRUE,FALSE,0.015882817,0.001200173,0.005249062
93,low,126,276,34,macds,39,46,5,5,0.39,1288,647,7,7,515,29,19,473,17,79,653,100,54,378,624,258,210,179,920,821,416,128,746,469,816,451,702,325,161,472,18,38,181,13,166,14,104,35,7,486,18,25,0.32,0.37,0.26,0.43,0.43,0.67,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10.21914617,TRUE,FALSE,-0.015416174,-0.001906214,-0.005554973
94,open,88,139,31,macdh,66,99,4,17,0.07,2324,579,86,29,277,79,34,740,65,18,36,83,53,668,285,842,235,167,888,501,95,11,702,193,129,891,174,679,516,313,67,101,466,11,541,23,91,30,12,462,5,23,0.13,0.14,0.31,0.7,0.81,1.12,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,14.18688657,TRUE,FALSE,0.144778259,0.076930361,0.081839928
95,low,136,211,24,macdh,87,58,3,10,0.03,1427,227,97,18,409,77,14,603,79,79,211,29,69,807,927,542,500,114,581,442,236,108,45,320,425,868,492,869,462,485,57,302,340,15,764,22,35,174,16,684,14,20,0.27,0.33,0.78,0.89,0.94,0.81,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,13.93707468,TRUE,FALSE,-0.062733755,-0.024279155,-0.022106116
96,HLC/3,79,110,33,macd,86,96,6,13,0.17,1636,321,19,57,606,91,23,478,68,62,500,69,88,164,923,260,191,12,867,794,488,322,841,419,549,733,146,11,896,535,65,302,496,17,743,48,49,201,14,21,4,7,0.24,0.36,0.23,0.66,0.72,0.99,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,32.89693354,TRUE,FALSE,0.133115701,0.07286858,0.073236112
97,HLCC/4,37,103,48,macds,67,60,6,7,0.22,2557,844,29,30,161,33,81,839,12,65,944,53,36,859,723,568,161,98,341,180,169,163,31,315,635,662,755,517,330,216,65,140,219,13,923,10,69,196,14,129,7,22,0.19,0.1,0.78,0.91,0.92,0.98,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,10.08881271,TRUE,FALSE,0.09666563,0.040041745,0.040139036
98,OHLC/4,59,218,23,macds,54,74,5,9,0.29,2989,812,28,41,321,37,96,119,98,2,63,41,24,743,713,352,322,168,992,608,468,57,56,512,118,64,917,793,288,56,87,235,442,20,678,36,72,145,2,862,4,25,0.1,0.26,0.87,0.87,0.83,0.94,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9.195409235,TRUE,FALSE,-0.028489578,-0.006704883,-0.008843053
99,open,22,94,23,macds,38,67,5,4,0.27,1612,989,5,78,216,48,72,951,47,59,202,72,22,272,847,687,431,213,874,427,365,123,946,870,645,978,610,234,58,104,18,93,158,19,939,12,71,9,18,476,11,21,0.3,0.4,0.42,0.69,0.71,0.95,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,27.24408869,TRUE,FALSE,0.115832847,0.053187254,0.053912359
