,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
256,high,187,619,17,macd,61,226,6,21,0.42,641,351,177,90,991,35,204,192,175,46,64,168,200,14,682,652,492,188,623,506,370,15,203,727,443,547,545,474,400,188,377,831,76,6,276,41,101,159,39,753,39,5,0.24,0.58,18.15,18.2,16.52,17.51,True,False,True,True,False,False,True,True,True,False,False,True,False,False,False,True,True,0.0,False,True
257,low,22,1164,26,macds,67,204,6,22,0.88,2710,647,168,146,534,163,138,757,133,55,391,75,110,656,199,79,355,85,817,727,351,144,749,783,778,527,443,895,291,797,31,1195,2344,40,892,28,76,22,26,534,7,46,0.16,0.32,18.92,18.87,18.2,16.8,True,True,False,True,False,False,True,True,True,False,True,False,True,True,True,False,False,0.0,False,True
258,HLCC/4,370,1191,8,macd,134,130,6,42,0.44,654,221,136,23,644,149,161,175,155,80,769,111,213,862,704,666,179,175,889,489,414,107,452,50,132,210,380,683,29,723,12,373,1121,38,309,3,17,63,8,613,35,30,0.65,0.16,16.05,15.98,15.98,18.05,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,False,False,0.0,False,True
259,HLCC/4,245,782,8,macd,132,178,6,22,0.86,2215,253,140,127,678,140,59,806,131,124,729,45,180,981,957,173,118,85,810,832,182,164,540,131,262,87,240,229,337,664,168,599,47,23,312,43,101,21,20,79,24,45,0.51,0.05,19.66,16.38,18.57,19.64,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,0.0,False,True
260,low,586,1245,9,macdh,50,66,6,7,0.08,1047,766,246,91,899,133,159,536,46,3,989,7,161,370,689,449,309,300,802,422,405,108,548,234,311,255,64,172,353,595,380,382,1570,19,495,17,96,134,3,828,13,6,0.56,0.52,15.85,16.33,18.5,17.22,True,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,0.0,False,True
261,open,660,1095,16,macdh,150,233,6,1,0.77,1284,799,7,116,453,155,75,201,66,77,816,191,104,125,621,538,442,59,103,327,260,239,857,472,169,941,561,444,763,270,114,827,2297,10,542,47,77,137,14,210,35,40,0.6,0.44,17.89,18.96,19.23,15.33,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,0.0,False,True
262,HL/2,786,832,6,macd,74,155,6,11,0.93,1699,886,58,215,292,202,99,569,210,204,654,6,187,952,915,899,287,254,396,73,427,418,692,873,342,191,820,20,319,636,143,929,1306,23,162,39,75,194,31,147,38,8,0.19,0.31,15.77,19.19,19.74,17.27,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,0.0,False,True
263,HLCC/4,476,860,18,macd,53,18,6,30,0.06,205,541,102,31,888,244,215,471,207,150,320,159,26,168,992,586,435,379,201,160,28,24,839,311,662,475,605,942,811,552,388,1190,849,41,153,24,54,193,28,541,45,14,0.96,0.94,15.32,18.76,16.84,18.96,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True
264,OHLC/4,278,1469,27,macdh,121,44,6,26,0.86,2580,140,240,236,343,198,193,144,53,193,351,126,108,143,908,424,401,145,685,435,304,214,699,951,425,137,905,643,144,315,436,975,1798,2,992,34,39,123,45,129,1,48,0.71,0.35,15.46,18.6,15.14,19.85,True,False,False,False,True,True,False,False,True,True,False,True,True,False,True,False,True,0.0,False,True
265,HLCC/4,291,843,45,macd,52,213,6,40,0.65,2286,597,131,144,742,235,132,421,111,6,945,168,108,952,887,711,286,43,443,535,422,360,861,856,316,722,730,971,31,738,467,943,121,35,177,15,21,167,49,554,18,44,0.67,0.22,15.68,16.23,15.72,16.21,True,True,True,False,False,True,True,False,True,True,True,True,False,False,True,True,True,0.0,False,True
266,low,443,778,31,macds,66,88,6,13,0.04,210,992,15,94,894,159,51,455,38,150,832,19,196,295,634,622,468,54,521,416,357,147,197,660,759,346,228,36,568,584,126,183,197,5,422,4,44,135,9,222,24,47,0.32,0.34,18.5,19.0,16.21,17.42,True,True,True,False,True,False,True,True,True,True,True,False,False,True,True,False,False,0.0,False,True
267,HL/2,176,976,40,macds,73,172,6,21,0.98,376,522,215,86,807,3,9,958,202,7,445,69,210,73,759,591,492,94,670,664,283,14,191,150,448,522,383,787,162,507,108,664,229,39,471,19,95,194,31,756,31,22,0.52,0.42,18.8,19.59,16.69,19.78,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,0.0,False,True
268,HLC/3,316,1003,19,macds,91,222,6,41,0.84,2248,311,150,61,497,73,191,34,65,6,596,244,155,90,619,938,204,23,628,615,341,281,79,221,725,474,55,165,307,353,70,91,2416,23,503,46,50,66,23,731,18,42,0.34,0.64,15.2,17.24,16.2,15.96,False,True,False,False,True,True,False,True,True,False,False,False,True,True,False,False,True,0.0,False,True
269,HLC/3,160,1461,33,macd,201,221,6,8,0.33,2322,110,64,250,71,52,219,67,109,236,552,39,16,317,838,606,87,13,636,425,265,182,986,736,55,263,395,637,18,539,111,259,384,5,847,18,108,138,24,607,5,18,0.94,0.87,19.12,18.32,15.93,15.15,True,False,True,False,True,True,False,False,False,False,True,True,True,False,False,True,False,0.0,False,True
270,low,556,677,31,macd,157,120,6,16,0.54,1954,220,105,160,6,196,170,458,67,108,364,94,167,440,906,912,241,184,943,823,302,75,110,630,233,267,869,627,845,423,223,916,625,17,919,16,44,83,12,344,31,47,0.16,0.8,15.53,17.21,17.16,15.42,True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,True,True,0.0,False,True
271,HLCC/4,466,886,15,macdh,61,215,6,19,0.49,932,757,160,234,209,201,179,472,140,199,115,63,121,780,285,493,475,230,310,239,396,231,55,290,223,651,160,245,937,661,2,1106,1920,19,210,18,64,207,31,697,42,30,0.25,0.58,19.92,15.99,19.9,18.85,True,True,False,False,True,True,True,True,True,False,True,True,True,False,True,False,True,0.0,False,True
272,open,351,716,17,macdh,233,120,6,17,0.28,1083,748,4,199,205,163,145,194,88,129,676,233,66,785,745,539,461,90,653,619,411,99,95,311,543,873,518,77,345,468,3,129,369,7,665,48,56,57,15,413,20,45,0.9,0.42,16.92,18.6,18.36,19.52,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,0.0,False,True
273,HL/2,263,965,43,macds,36,227,6,11,0.94,2970,420,151,59,409,2,161,67,27,167,416,161,10,171,819,759,452,419,514,146,373,113,208,272,685,200,140,580,77,543,19,362,1495,48,381,18,97,22,43,703,4,43,0.51,0.76,19.54,16.19,17.45,19.41,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,0.0,False,True
274,HL/2,105,260,6,macdh,233,76,6,30,0.9,2043,692,27,123,256,181,72,189,209,49,991,228,244,713,830,959,295,287,835,786,436,359,868,637,795,167,289,760,885,858,321,381,659,42,181,13,34,93,22,287,17,45,0.94,0.28,19.21,19.72,16.3,19.59,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,True,True,0.0,False,True
275,OHLC/4,469,845,28,macds,97,235,6,21,0.07,319,802,129,184,631,208,146,614,149,163,520,69,2,24,969,667,486,145,711,170,490,378,786,868,901,833,195,924,644,338,491,513,1203,30,592,9,39,56,6,104,29,44,0.04,0.97,18.94,15.06,18.76,19.09,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0,False,True
276,OHLC/4,621,947,19,macd,221,120,6,24,0.41,684,309,101,181,661,163,171,382,205,212,529,224,101,131,865,474,334,288,859,401,321,285,573,191,701,349,171,926,806,870,129,765,2302,45,331,13,37,68,43,443,38,41,0.52,0.81,15.66,19.26,18.32,18.22,True,False,False,True,False,True,True,True,True,False,False,True,False,True,True,False,False,0.0,False,True
277,HL/2,293,383,9,macd,197,145,6,39,0.96,2129,224,164,167,944,21,142,757,130,131,842,16,171,898,752,505,416,307,709,624,174,165,266,929,173,879,927,118,858,762,191,1357,1695,22,860,49,85,82,12,826,29,5,0.83,0.42,18.47,16.55,16.68,18.47,True,True,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,0.0,False,True
278,OHLC/4,217,531,30,macd,244,92,6,28,0.02,681,868,188,86,664,62,105,506,8,95,773,113,105,790,792,346,484,238,732,492,394,362,834,564,90,559,437,637,835,389,185,981,923,15,128,24,55,97,13,191,5,6,0.29,0.75,15.34,16.02,18.29,17.47,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,False,True,0.0,False,True
279,open,16,517,10,macd,148,199,6,42,0.38,1170,571,75,85,46,246,14,612,126,231,255,47,163,40,495,347,256,92,650,642,499,399,97,255,586,643,10,28,253,938,476,1235,2101,24,353,37,69,171,33,513,45,31,0.76,0.1,16.65,19.03,19.81,16.76,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,0.0,False,True
280,OHLC/4,490,1450,30,macd,213,122,6,17,0.61,1132,607,215,195,65,37,124,198,117,82,409,158,80,440,854,638,444,318,496,331,321,86,856,14,610,346,255,744,603,601,184,442,68,37,311,18,87,164,42,51,18,32,0.97,0.75,19.96,17.64,19.51,15.18,True,False,True,False,False,True,False,True,True,True,True,True,False,False,True,False,True,0.0,False,True
281,low,159,583,26,macd,120,213,6,7,0.19,1680,897,80,211,327,22,57,86,52,46,934,4,173,865,901,620,251,45,997,782,313,37,174,239,664,266,771,724,639,935,87,214,1076,47,430,10,33,143,5,168,41,27,0.43,0.35,17.65,15.5,19.3,16.36,False,False,False,False,True,True,True,True,False,True,False,True,True,True,False,True,False,0.0,False,True
282,close,380,1335,25,macdh,40,190,6,7,0.35,2491,20,125,49,914,107,86,405,97,198,944,100,169,52,828,664,244,101,763,715,489,75,804,401,711,363,583,384,149,674,113,269,1331,40,682,33,91,196,4,587,28,20,0.72,0.43,16.04,15.59,15.26,17.89,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,0.0,False,True
283,open,123,166,22,macds,13,37,6,26,0.83,1656,360,132,22,952,186,164,472,228,36,161,118,15,5,418,880,475,328,584,403,135,104,283,286,673,115,428,175,55,220,375,654,192,31,853,21,75,136,50,869,8,43,0.87,0.74,16.13,19.44,15.9,19.52,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,True,True,0.0,False,True
284,open,62,230,49,macdh,88,13,6,3,0.44,2710,404,117,153,637,107,121,312,118,159,753,8,16,582,646,372,499,24,610,165,129,112,126,850,508,120,689,114,964,694,266,994,1330,9,568,36,80,105,13,109,36,15,0.73,0.16,16.66,16.05,16.49,16.09,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,0.0,False,True
285,high,656,920,40,macds,51,149,6,38,0.18,1937,246,140,194,22,69,241,505,190,117,733,184,55,833,652,816,234,178,630,582,409,104,896,806,63,101,971,646,305,67,412,689,300,39,597,21,48,60,32,41,43,40,0.08,0.72,16.97,15.63,17.64,18.07,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,0.0,False,True
286,HLCC/4,73,359,6,macd,76,112,6,16,0.2,2576,773,132,242,522,4,98,657,219,92,706,227,186,716,841,762,490,90,356,569,400,250,864,210,195,972,329,391,728,458,227,316,731,18,879,6,79,184,35,262,9,36,0.4,0.21,16.46,18.62,16.37,15.36,False,True,True,False,False,True,False,False,False,True,False,True,True,False,True,True,False,0.0,False,True
287,high,797,968,34,macd,208,106,6,31,0.74,2314,108,227,158,409,130,140,692,241,190,960,219,91,130,358,279,54,28,466,452,327,70,139,533,218,445,550,592,745,178,100,552,1782,22,804,28,42,137,7,260,10,17,0.03,0.68,16.76,16.47,17.78,17.16,False,True,False,True,True,False,True,False,False,False,False,True,False,True,True,True,True,0.0,False,True
288,HL/2,7,983,4,macd,184,69,6,14,0.53,2124,344,32,140,28,143,117,854,149,138,126,230,118,543,426,701,451,149,907,973,215,52,365,998,4,972,547,248,227,581,244,489,1687,13,374,24,42,4,38,857,28,22,0.18,0.77,16.98,18.25,18.76,17.31,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,0.0,False,True
289,HL/2,97,405,6,macds,230,92,6,48,0.51,1332,530,126,12,451,49,205,825,121,144,450,70,8,677,714,661,476,431,936,768,375,173,971,413,405,362,449,44,927,221,28,737,1562,8,810,2,17,139,1,996,27,16,0.17,0.66,19.83,19.91,19.51,17.91,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,0.0,False,True
290,HL/2,491,1025,34,macds,140,25,6,11,0.4,1173,545,36,143,797,183,42,103,99,170,13,75,191,179,990,904,353,307,487,577,384,322,306,339,149,108,550,731,873,822,376,1132,2164,4,649,24,107,31,30,717,41,4,0.97,0.62,19.05,18.93,16.07,18.12,False,False,True,True,True,True,False,True,False,True,True,False,True,False,False,True,True,0.0,False,True
291,HLCC/4,52,817,11,macdh,70,139,6,12,0.19,1701,90,227,78,287,228,180,591,187,207,242,240,237,129,857,477,434,336,683,633,313,50,92,141,442,140,685,650,722,439,348,535,73,39,21,42,105,95,4,887,7,26,0.2,0.51,19.26,17.22,17.52,18.87,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.0,False,True
292,close,27,735,35,macdh,62,16,6,10,0.79,168,450,187,171,629,34,157,58,10,142,776,189,75,50,725,704,413,310,630,615,452,74,381,825,96,927,15,41,704,844,284,641,142,13,813,26,60,127,26,872,43,45,0.81,0.61,18.46,18.34,18.23,15.89,False,False,True,True,True,False,False,True,True,True,True,False,True,False,True,False,True,0.0,False,True
293,open,55,1294,32,macd,110,121,6,16,0.34,2548,211,30,36,995,226,30,318,225,137,505,232,186,497,983,705,185,184,605,577,87,68,699,76,585,641,893,580,458,788,435,727,883,13,583,28,57,120,36,754,38,18,0.25,0.24,19.06,16.2,17.66,16.91,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,0.0,False,True
294,HLC/3,178,1397,16,macdh,15,58,6,20,0.73,107,676,21,91,753,36,142,65,97,246,678,3,24,239,662,544,255,5,606,602,443,113,952,636,484,814,144,991,808,186,340,1237,865,49,81,6,107,76,18,955,48,13,0.75,0.9,18.01,16.3,16.37,19.97,True,True,False,False,True,False,False,False,True,False,True,True,False,True,True,True,False,0.0,False,True
295,close,270,1217,38,macds,133,86,6,16,0.4,302,826,32,234,170,62,155,202,188,81,173,192,206,22,647,334,216,119,618,432,321,45,285,857,632,944,729,83,828,106,481,1397,1160,5,268,2,16,148,37,137,18,33,0.61,0.05,16.6,15.01,16.13,16.86,True,False,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,0.0,False,True
296,HLC/3,62,969,16,macdh,148,68,6,34,0.89,2700,713,203,139,76,200,244,348,65,125,474,220,136,775,664,625,187,96,960,396,271,262,492,965,597,327,974,782,542,158,213,298,2064,14,487,21,110,91,39,577,13,38,0.23,0.65,15.73,16.3,15.56,19.16,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True,0.0,False,True
297,HLC/3,292,1494,48,macdh,221,133,6,7,0.06,82,861,43,147,59,180,137,136,186,206,182,13,69,848,831,422,181,125,851,513,355,109,204,144,253,883,385,955,217,550,441,1390,2334,34,913,34,62,160,25,789,8,9,0.73,0.05,16.35,16.49,17.37,17.87,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,0.0,False,True
298,OHLC/4,495,1140,29,macds,120,53,6,29,0.13,1834,595,151,13,910,12,206,4,84,225,325,38,26,124,431,383,353,65,796,398,288,12,471,203,3,655,191,362,965,605,310,585,1721,25,565,46,50,81,20,20,31,14,0.37,0.11,18.86,19.24,18.44,19.88,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False,0.0,False,True
299,open,744,1271,28,macds,241,142,6,25,0.34,2614,163,210,130,837,238,50,374,60,190,827,193,162,373,609,276,450,266,569,339,475,444,431,559,666,92,730,574,318,12,64,556,918,31,837,25,96,178,16,402,6,21,0.85,0.79,19.81,19.91,15.25,18.5,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,0.0,False,True
300,HLCC/4,741,1154,40,macd,170,152,6,34,0.85,2782,264,97,50,822,89,147,140,84,246,23,33,199,996,487,323,335,85,366,315,179,117,211,790,557,222,92,727,922,781,164,1247,2348,37,507,47,67,143,10,883,30,41,0.37,0.62,17.38,16.51,18.81,19.22,True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,0.0,False,True
301,HLCC/4,275,941,22,macds,121,107,6,31,0.83,1077,646,143,229,3,144,122,364,106,92,195,112,50,201,661,612,423,249,989,805,487,323,276,551,563,998,897,115,6,518,169,980,2463,48,195,9,33,32,14,890,28,31,0.86,0.26,17.7,17.75,15.74,19.54,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,True,0.0,False,True
302,HLC/3,331,836,6,macds,164,171,6,17,0.31,1609,103,110,180,304,154,68,281,129,56,191,205,31,26,1000,513,169,46,743,519,341,33,432,182,639,549,809,797,921,348,44,1013,1279,6,236,7,31,8,5,531,36,24,0.47,0.68,17.97,15.13,19.12,19.33,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,True,False,0.0,False,True
303,HL/2,513,800,12,macd,173,200,6,38,0.96,437,901,49,168,876,23,15,332,18,229,627,37,186,609,920,401,237,147,56,226,121,97,833,341,855,473,432,609,794,204,154,353,1116,4,742,33,77,199,37,489,19,17,0.75,0.25,19.45,19.08,16.16,15.32,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,True,False,0.0,False,True
304,HLCC/4,793,966,35,macds,26,129,6,36,0.17,2979,227,210,237,411,140,128,348,244,245,493,177,235,187,347,163,393,241,896,802,460,121,367,759,201,566,207,672,212,687,385,801,566,21,583,34,105,176,49,505,48,16,0.15,0.96,15.91,16.37,15.91,17.44,True,True,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,0.0,False,True
305,HL/2,109,1402,15,macdh,35,103,6,46,0.37,1854,242,144,174,947,207,2,61,35,112,526,248,62,510,828,917,434,146,399,762,287,211,633,515,752,810,371,549,47,958,348,1103,389,24,37,13,97,37,38,826,47,47,0.53,0.98,19.32,17.67,15.09,15.34,False,True,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,0.0,False,True
306,open,149,1143,42,macds,213,220,6,18,0.25,1464,350,88,65,963,7,171,917,145,135,903,143,91,587,936,654,342,261,88,993,145,19,617,947,494,198,549,958,590,508,440,1224,455,1,432,18,102,105,33,420,5,17,0.44,0.33,18.45,18.51,19.93,19.89,False,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False,0.0,False,True
307,HL/2,288,668,14,macdh,176,207,6,48,0.4,2765,101,223,214,685,14,100,570,88,69,287,158,179,642,681,663,199,129,984,500,210,204,592,540,438,803,292,477,390,976,238,262,1573,9,632,9,53,12,24,429,35,17,0.03,0.03,16.87,15.16,19.37,17.34,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,0.0,False,True
308,open,165,692,46,macds,61,157,6,27,0.31,2387,134,148,36,571,3,149,589,53,169,566,100,245,426,779,282,463,104,731,442,209,146,824,143,679,140,363,763,984,782,232,847,554,29,707,41,106,116,24,756,42,6,0.42,0.44,18.25,18.21,18.57,18.39,False,True,True,True,True,True,False,False,True,True,False,False,False,True,True,False,True,0.0,False,True
309,OHLC/4,663,1383,26,macds,220,182,6,4,0.36,2649,451,92,157,517,144,229,919,163,43,550,123,28,624,272,251,491,400,669,548,295,126,396,502,351,656,514,593,361,759,281,918,807,36,260,7,33,58,29,560,33,17,0.56,0.34,18.47,17.26,15.12,17.34,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,0.0,False,True
310,high,486,1119,46,macd,52,94,6,23,0.84,1202,610,218,47,548,17,178,713,114,18,362,35,182,930,939,725,218,206,679,530,293,94,332,634,924,198,491,72,432,759,85,128,1606,27,772,2,85,118,21,771,49,19,0.71,0.78,17.15,19.2,16.09,18.78,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,0.0,False,True
311,HL/2,522,1183,42,macdh,192,154,6,33,0.07,1483,144,26,200,896,93,249,370,192,190,949,226,31,942,932,392,267,125,821,694,448,291,827,126,994,552,382,317,286,660,321,480,1232,28,455,26,96,80,50,319,50,16,0.12,0.04,19.07,16.44,19.17,18.24,False,True,False,True,False,True,False,True,True,True,True,True,False,False,True,False,False,0.0,False,True
312,HL/2,588,745,22,macdh,61,241,6,46,0.36,1199,538,219,63,785,54,17,881,79,222,920,68,154,900,690,432,382,153,493,446,285,160,856,439,690,456,34,838,141,672,392,1242,237,6,353,50,85,191,26,421,24,27,0.67,0.56,19.61,15.06,15.75,17.1,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,0.0,False,True
313,HL/2,403,1317,23,macdh,39,185,6,30,0.46,1500,100,224,53,950,29,112,26,8,118,236,113,211,509,799,647,435,300,406,395,449,177,494,180,96,416,211,45,105,119,352,878,2012,17,566,6,51,174,18,393,23,25,0.62,0.1,18.2,20.0,16.24,15.83,False,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,0.0,False,True
314,HLCC/4,652,1289,46,macd,247,122,6,1,0.82,2890,299,47,222,346,31,247,946,7,202,415,29,241,510,802,539,272,131,449,293,298,104,294,202,926,9,700,759,123,94,140,640,667,17,842,11,23,19,5,663,5,35,0.66,0.44,16.29,15.62,16.05,17.92,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,True,False,0.0,False,True
315,HLCC/4,178,246,9,macdh,75,108,6,41,0.97,2682,43,136,11,551,127,171,579,183,208,951,31,138,155,510,457,318,90,967,278,498,436,795,623,178,201,572,794,501,527,439,530,1619,46,809,41,56,43,26,454,7,49,0.24,0.63,17.79,15.4,15.93,17.8,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,0.0,False,True
316,close,325,1165,25,macdh,3,191,6,27,0.21,2694,132,150,230,858,176,114,776,55,72,809,68,217,647,905,834,168,108,973,514,300,67,62,831,606,712,314,938,483,445,500,962,674,31,179,28,36,3,17,424,30,21,0.32,0.18,19.64,17.57,15.28,17.56,False,False,True,False,True,True,True,False,False,True,True,True,False,False,False,True,True,0.0,False,True
317,open,77,587,36,macd,147,249,6,10,0.41,1856,213,85,233,23,250,211,889,250,98,137,113,129,873,651,390,360,152,685,163,281,271,581,803,227,473,722,70,187,359,74,838,732,44,652,46,51,163,10,650,50,10,0.92,0.79,15.89,18.18,16.29,16.12,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,0.0,False,True
318,HLC/3,356,1148,44,macds,61,177,6,31,0.23,316,64,61,71,375,2,77,993,5,54,19,227,5,984,772,660,233,206,840,628,453,216,343,212,824,24,685,386,501,189,171,412,1459,40,96,30,57,100,34,411,1,31,0.33,0.28,15.64,18.03,18.19,15.61,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,0.0,False,True
319,HL/2,716,1382,16,macd,140,120,6,2,0.1,171,151,176,47,994,76,73,921,189,74,548,165,88,587,279,714,116,96,480,447,63,17,971,981,547,711,278,249,560,157,217,364,1156,44,329,15,88,79,40,158,44,46,0.4,0.24,16.87,17.2,15.06,16.66,True,False,True,False,False,True,False,False,True,True,False,True,False,True,True,True,True,0.0,False,True
