,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,n_clusters_best_low,n_clusters_best_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
400,OHLC/4,199,610,10,macd,60,216,6,31,0.03,332,398,221,165,150,63,185,840,169,84,876,132,68,637,936,410,318,283,949,870,83,71,235,712,973,927,764,979,801,390,364,1231,1153,21,476,327,1216,191,43,508,35,25,0.59,0.3,48,21,0.92,0.87,0.96,0.96,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,True,-1,True,False
401,HLCC/4,304,416,19,macd,223,129,6,42,0.54,695,577,30,64,272,193,122,817,203,41,596,88,17,50,909,486,129,45,862,199,113,31,170,89,570,51,1000,648,32,260,436,998,2363,30,949,41,55,89,15,222,40,19,0.15,0.5,41,29,0.93,0.96,0.87,0.83,True,True,True,False,True,False,False,True,True,True,False,True,False,False,True,False,False,-1,True,False
402,low,438,682,15,macdh,87,141,6,27,0.21,1344,206,58,109,438,235,166,191,145,250,924,171,69,774,579,444,339,163,130,585,153,140,419,2,336,882,105,209,683,886,460,1016,1689,15,206,9,58,183,36,850,22,21,0.07,0.46,35,1,0.85,0.94,0.91,0.91,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,True,False,-1,True,False
403,open,622,1068,35,macdh,175,33,6,27,0.84,875,498,44,178,860,134,28,686,182,106,72,210,127,751,985,1000,34,33,712,682,342,303,611,90,408,288,405,449,250,123,343,416,14,31,470,34,59,142,12,861,16,41,0.63,0.89,3,24,0.93,0.82,0.9,0.95,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,-1,True,False
404,low,144,1469,21,macd,69,14,6,32,0.82,351,464,103,134,946,206,244,311,145,219,594,99,147,375,507,252,384,318,861,756,319,102,338,794,290,253,388,875,110,129,160,1284,2083,18,84,27,51,201,33,519,4,40,0.03,0.32,27,44,0.85,0.89,0.93,0.9,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,-1,True,False
405,HLCC/4,411,1230,11,macdh,132,136,6,17,0.63,66,296,148,54,488,231,187,219,236,56,47,209,61,4,808,299,353,155,951,818,194,57,173,908,134,541,506,752,150,115,328,1268,1742,12,772,13,64,48,35,224,50,9,0.09,0.79,24,25,0.99,0.84,0.88,0.96,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,True,True,-1,True,False
406,HL/2,672,1332,21,macds,187,141,6,35,0.46,444,973,109,158,222,65,10,746,233,117,653,91,194,404,541,360,231,89,130,361,294,247,921,69,438,696,820,466,303,553,174,181,1189,34,379,9,54,40,42,10,6,8,0.35,0.48,11,30,0.87,0.8,0.98,0.8,False,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,False,-1,True,False
407,close,524,543,39,macdh,219,175,6,33,0.91,1628,534,220,70,199,231,62,622,132,117,81,205,68,28,129,848,288,128,152,69,356,75,134,223,589,892,819,637,704,484,461,588,2463,48,636,143,1261,101,2,91,20,32,0.66,0.78,27,12,0.97,0.85,0.95,0.84,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,True,-1,True,False
408,low,22,1240,40,macds,159,133,6,26,0.1,863,773,195,102,105,97,249,563,29,138,696,141,30,321,928,541,397,345,200,141,65,32,805,355,163,712,992,964,952,112,127,881,919,40,655,18,109,175,14,644,49,32,0.61,0.11,49,7,0.91,0.94,0.85,0.9,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,-1,True,False
409,open,148,1397,22,macd,14,112,6,24,0.45,701,533,79,119,987,32,71,486,98,38,54,32,157,77,364,297,414,45,624,541,450,374,250,308,862,411,611,865,365,64,103,160,894,43,164,17,101,159,5,439,5,6,0.84,0.23,15,44,0.85,0.95,0.93,0.83,True,True,False,False,True,False,False,False,True,False,True,False,True,True,True,True,False,-1,True,False
410,OHLC/4,93,139,19,macds,234,206,6,35,0.47,61,740,17,199,363,241,186,579,66,136,105,26,36,150,801,621,260,75,662,219,217,132,702,333,232,736,894,557,841,43,424,922,967,4,459,42,78,92,48,284,9,37,0.49,0.06,13,45,0.81,0.85,0.97,0.97,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,True,False,-1,True,False
411,open,60,746,37,macdh,179,209,6,39,0.85,2722,71,28,194,27,37,61,827,247,183,153,84,68,267,412,467,174,149,198,162,305,137,349,389,307,626,146,551,172,910,86,1302,326,47,601,48,72,106,35,806,49,4,0.77,0.46,28,31,0.85,0.94,0.89,0.93,True,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,-1,True,False
412,HLCC/4,329,803,15,macd,177,218,6,22,0.85,778,591,119,153,257,53,70,335,132,186,610,223,36,473,796,495,360,327,162,876,77,9,258,506,169,645,482,152,851,683,41,821,2264,1,320,21,88,182,28,210,24,39,0.19,0.86,13,17,0.99,0.84,0.81,0.94,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,True,False,-1,True,False
413,close,657,1331,44,macds,165,215,6,2,0.43,819,64,237,205,817,246,161,617,34,49,359,190,119,343,387,295,194,93,996,967,128,17,640,890,659,566,534,870,474,569,323,760,2316,2,845,168,716,108,15,482,29,7,0.22,0.29,47,33,0.83,0.8,0.83,0.92,False,False,True,True,False,False,True,True,False,True,False,True,False,True,True,False,True,-1,True,False
414,HLC/3,7,764,46,macd,207,3,6,44,0.72,1472,581,236,6,418,115,248,63,114,207,646,79,93,586,960,518,481,73,858,713,451,85,595,795,984,22,139,291,126,776,3,847,77,50,33,156,294,55,40,839,35,6,0.8,0.55,33,5,0.8,0.92,0.91,0.87,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,-1,True,False
415,HL/2,474,664,11,macd,151,190,6,33,0.08,1651,1000,42,152,223,67,50,870,116,10,132,123,188,889,1000,477,162,128,869,541,99,31,632,666,465,456,831,853,313,457,383,1019,2108,17,180,236,423,94,18,931,14,13,0.92,0.66,50,35,0.85,0.98,0.81,0.87,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,-1,True,False
416,high,238,1409,24,macd,147,195,6,29,0.09,1078,407,3,73,127,238,69,284,140,114,553,44,54,259,435,928,312,234,526,322,133,65,641,569,832,972,532,134,285,712,99,557,2101,12,627,174,300,36,9,135,48,13,0.3,0.17,36,43,0.8,0.95,0.83,0.86,False,True,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,-1,True,False
417,open,424,557,31,macd,182,66,6,44,0.79,1726,383,208,203,181,226,92,874,81,5,605,51,210,513,953,565,412,343,169,626,111,5,391,948,482,309,817,722,899,62,74,1288,537,49,187,38,105,21,20,572,34,40,0.67,0.43,37,13,0.83,0.88,0.96,0.8,True,True,True,True,True,False,False,True,True,False,True,False,True,False,False,True,False,-1,True,False
418,open,566,1399,4,macd,196,153,6,26,0.32,2943,647,174,242,750,162,4,291,133,18,109,170,153,664,762,377,335,151,933,338,154,118,728,485,320,721,50,722,718,946,222,1219,2159,31,933,8,87,105,34,183,49,47,0.01,0.76,34,45,0.86,0.99,0.97,0.94,False,True,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,-1,True,False
419,open,55,668,25,macds,191,242,6,28,0.26,2551,179,192,47,839,196,231,579,21,199,514,7,37,54,557,867,490,309,964,215,393,213,318,383,210,445,411,341,526,352,492,1348,156,14,341,12,70,14,50,557,48,44,0.91,0.55,1,22,0.86,0.99,0.97,0.99,False,False,False,False,True,True,True,True,False,True,True,True,False,False,True,False,False,-1,True,False
420,HLCC/4,657,1187,49,macd,18,114,6,7,0.91,1952,379,37,143,475,24,31,129,129,11,280,248,238,198,834,488,477,331,763,253,405,355,215,850,45,625,246,450,510,844,69,130,1043,43,247,20,60,149,23,888,8,45,0.84,0.6,23,50,0.88,0.95,0.83,0.83,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,-1,True,False
421,HL/2,233,1439,24,macdh,199,19,6,11,0.96,758,471,151,149,819,211,184,469,193,84,155,120,211,734,567,438,233,57,947,888,178,59,778,209,114,163,338,898,443,319,93,1282,896,42,545,10,75,35,21,535,11,3,0.08,0.08,30,22,0.86,0.82,0.93,0.95,False,True,True,True,False,True,False,False,True,False,False,False,True,True,True,True,False,-1,True,False
422,OHLC/4,606,870,27,macdh,206,181,6,12,0.75,96,642,181,74,59,110,151,222,187,122,820,139,156,312,902,658,377,197,562,399,383,71,116,770,229,463,868,165,587,943,52,618,681,38,688,4,90,173,41,971,36,5,0.11,0.52,37,48,0.8,0.95,0.85,0.85,False,False,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,-1,True,False
423,low,264,352,7,macd,87,235,6,15,0.24,1424,457,79,60,556,17,101,181,93,145,208,112,119,105,999,967,301,79,948,704,125,123,242,89,906,667,909,541,320,282,46,991,1808,47,196,4,18,23,14,903,8,26,0.68,0.01,5,36,0.83,0.81,0.96,0.84,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,-1,True,False
424,HLCC/4,17,464,8,macdh,30,210,6,6,0.28,725,52,68,166,495,242,141,74,213,77,722,84,86,883,868,661,235,83,90,24,76,13,80,486,836,203,364,371,212,306,167,175,104,30,992,273,1241,113,25,574,50,25,0.3,0.16,35,28,0.84,0.9,0.81,0.85,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,True,-1,True,False
425,close,8,1479,49,macds,72,124,6,34,0.55,1812,653,207,170,378,130,107,415,9,109,876,86,171,917,732,65,454,170,248,907,471,431,874,612,308,535,448,47,423,862,74,136,1053,41,852,43,70,158,20,569,27,14,0.28,0.08,44,15,0.88,0.81,0.95,0.8,True,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,-1,True,False
426,HLCC/4,713,879,36,macds,201,112,6,33,0.3,1298,400,150,143,846,65,107,927,245,17,4,17,162,752,919,804,344,300,938,651,291,181,363,652,44,382,303,287,224,416,52,1086,301,23,937,30,58,19,17,552,45,28,0.71,0.6,32,4,0.82,0.84,0.88,0.8,True,True,False,True,True,True,False,False,True,True,False,True,True,False,True,False,True,-1,True,False
427,HLCC/4,271,399,30,macd,122,159,6,12,0.11,2554,530,86,84,777,73,21,112,51,225,551,200,54,529,499,181,86,32,950,154,247,135,999,893,714,968,74,897,819,888,27,775,2291,3,384,45,63,49,12,890,48,31,0.92,0.19,33,23,0.94,0.9,0.95,0.87,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,-1,True,False
428,low,390,1450,43,macds,194,179,6,41,0.25,2859,112,63,94,49,249,198,560,185,240,613,188,156,932,740,607,456,193,845,504,345,58,58,769,816,509,720,857,26,377,43,1325,1669,9,521,453,481,72,7,626,39,36,0.36,0.49,47,43,0.95,0.89,0.97,0.99,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,-1,True,False
429,OHLC/4,85,627,41,macd,12,51,6,16,0.31,2984,369,22,50,868,159,161,714,145,4,814,138,102,469,970,546,410,316,444,330,278,215,297,241,884,686,892,989,995,114,241,852,357,41,114,2,106,121,27,167,27,18,0.39,0.34,37,9,0.9,0.92,0.98,0.84,True,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True,-1,True,False
430,close,587,1408,29,macd,199,226,6,26,0.3,863,240,12,167,449,21,120,899,149,202,967,210,93,776,971,459,450,25,643,288,365,180,292,727,547,96,757,794,742,983,58,181,279,5,6,40,102,27,10,648,18,31,0.57,0.78,17,15,0.95,0.83,0.9,0.85,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,-1,True,False
431,HLC/3,118,1314,27,macdh,151,204,6,1,0.89,527,650,207,127,860,238,61,25,173,92,837,183,58,860,649,479,356,85,227,313,306,60,227,983,999,401,678,464,137,917,445,677,259,2,124,39,85,128,18,849,38,31,0.79,0.12,2,9,0.92,0.97,0.89,0.8,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,-1,True,False
432,HLC/3,155,422,21,macds,248,68,6,43,0.99,2696,353,55,122,6,192,192,961,224,111,80,200,247,178,672,811,388,54,330,324,63,16,750,264,320,833,232,492,205,863,157,228,2359,9,1000,25,99,136,46,295,37,45,0.76,0.01,6,37,0.81,0.97,0.85,0.95,False,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,False,-1,True,False
433,HL/2,372,910,37,macdh,157,215,6,14,0.77,1139,869,216,204,145,29,24,790,184,24,272,21,48,798,270,92,450,51,128,85,202,200,146,310,776,664,29,454,692,634,107,1169,1192,38,594,32,103,44,14,947,21,3,0.13,0.07,18,44,0.93,0.9,0.91,0.88,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,-1,True,False
434,low,459,1215,31,macd,230,102,6,8,0.42,504,822,48,46,724,163,75,479,43,85,30,209,2,316,826,363,309,144,225,520,453,427,115,885,270,878,277,174,720,832,208,413,1639,45,506,38,48,124,1,27,44,43,0.39,0.51,41,20,0.99,0.89,0.87,0.98,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,False,False,-1,True,False
435,HLC/3,251,1039,30,macd,21,173,6,45,0.88,2516,941,127,124,483,49,146,504,103,14,7,185,203,178,662,501,468,206,808,749,156,82,630,105,471,913,355,539,12,568,365,992,1912,12,548,42,54,70,29,463,38,13,0.18,0.02,37,27,0.93,0.96,0.95,0.83,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,-1,True,False
436,HLCC/4,444,1392,22,macd,146,21,6,28,0.13,2713,345,14,116,797,73,39,992,149,106,292,58,118,603,881,356,398,271,855,387,227,131,575,829,845,790,242,454,317,101,200,859,2163,4,107,280,536,124,12,466,13,41,0.1,0.21,39,21,0.9,0.87,0.85,0.81,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,-1,True,False
437,close,411,1361,48,macds,241,9,6,49,0.02,1642,936,93,172,404,45,48,629,37,5,652,204,188,367,860,413,295,14,872,184,129,57,199,900,180,384,780,878,854,106,25,310,1514,38,944,27,43,151,32,449,22,19,0.8,0.23,33,24,0.84,0.86,0.9,0.88,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,-1,True,False
438,HLCC/4,451,831,38,macds,22,219,6,47,0.7,2308,883,138,219,294,136,235,624,63,25,797,232,208,730,918,341,341,208,135,61,469,224,614,726,883,970,484,144,310,163,56,670,938,7,154,47,66,128,12,36,47,12,0.87,0.25,11,42,0.87,0.95,0.94,0.91,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,-1,True,False
439,close,107,779,17,macd,219,44,6,25,0.2,475,734,41,198,354,9,2,207,189,127,21,240,245,71,945,359,244,176,233,518,361,316,968,102,691,170,434,319,707,516,117,645,1316,25,440,9,878,200,45,537,40,7,0.41,0.04,10,3,0.89,0.87,0.85,0.88,False,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,-1,True,False
440,OHLC/4,73,375,17,macds,77,184,6,42,0.11,2665,507,231,154,806,210,149,836,223,101,19,210,114,230,976,643,256,37,238,159,142,87,157,149,538,138,601,943,479,605,228,1349,516,24,551,22,87,130,14,381,18,5,0.1,0.44,4,8,0.99,0.85,0.84,0.9,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,-1,True,False
441,HLC/3,156,579,18,macd,205,162,6,30,0.13,2965,660,192,138,930,248,106,310,165,184,536,70,134,541,485,231,456,113,171,439,373,116,564,599,12,338,287,846,694,416,18,242,1359,38,952,6,17,66,42,99,44,2,0.17,0.01,34,45,0.99,0.86,0.85,0.97,False,True,False,True,False,True,True,False,False,True,False,True,True,True,True,False,False,-1,True,False
442,OHLC/4,58,795,23,macd,34,84,6,40,0.47,1903,262,203,130,341,135,198,145,49,38,628,96,10,813,798,782,500,200,148,875,449,244,9,674,481,581,329,454,62,355,106,1234,1245,35,10,12,87,43,10,750,27,42,0.16,0.77,24,33,0.92,0.91,0.98,0.98,False,True,True,True,False,False,True,False,True,True,False,False,True,True,True,False,False,-1,True,False
443,close,658,783,10,macds,244,196,1,24,0.48,2156,939,24,8,868,84,223,685,4,110,472,115,8,410,628,400,240,85,336,241,50,20,764,426,736,265,585,460,957,590,156,381,140,40,340,16,106,67,17,590,10,2,0.54,0.01,36,14,0.0,0.0,0.0,0.0,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,-1,True,False
444,OHLC/4,499,1358,9,macd,184,43,6,5,0.01,2969,165,247,216,741,182,49,511,62,212,609,120,220,522,975,721,466,387,178,411,231,8,580,902,291,884,688,816,600,137,373,957,486,28,756,44,58,134,39,213,39,34,0.27,0.97,17,37,0.88,0.99,0.83,0.85,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,-1,True,False
445,close,154,526,48,macdh,187,249,6,27,0.73,687,396,2,53,471,164,244,368,137,222,451,137,47,266,830,755,488,238,149,142,136,90,478,492,625,504,199,963,855,226,88,1137,1720,44,590,28,32,194,45,618,7,29,0.2,0.5,23,8,0.83,0.92,0.83,0.89,False,False,True,False,False,True,True,False,True,True,True,False,True,True,True,True,False,-1,True,False
446,close,293,539,41,macdh,99,56,6,41,0.87,72,274,34,225,775,52,237,316,8,113,307,51,129,389,822,568,499,390,422,302,185,100,109,873,401,550,903,315,856,641,272,793,1097,50,48,48,53,107,34,307,18,30,0.83,0.36,15,9,0.87,0.93,0.87,0.82,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,-1,True,False
447,low,486,1485,10,macds,153,61,6,8,0.36,55,571,153,63,887,73,238,906,22,157,307,203,162,588,859,217,151,122,91,960,123,120,671,876,380,269,480,942,561,760,16,226,1946,48,55,427,795,15,7,600,25,45,0.78,0.42,38,11,0.85,0.98,0.9,0.99,True,True,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,-1,True,False
448,open,31,1056,39,macdh,138,40,6,21,0.53,1798,904,173,42,652,82,27,597,45,87,599,83,224,41,526,429,418,364,786,415,83,2,456,852,501,520,380,114,351,104,492,571,916,4,48,10,90,2,18,38,44,45,0.62,0.46,14,37,0.8,0.91,0.83,0.91,False,False,False,True,True,True,False,False,True,True,True,True,True,False,False,False,True,-1,True,False
449,HLC/3,89,618,17,macdh,193,45,6,12,0.33,209,437,70,18,135,187,47,238,30,209,340,142,230,895,802,508,274,270,158,119,76,51,348,281,367,201,611,232,581,292,451,459,1403,5,473,34,62,167,31,572,39,14,0.37,0.33,9,36,0.8,0.84,0.89,0.92,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,True,-1,True,False
450,close,224,999,10,macds,137,55,6,13,0.66,558,238,192,23,451,59,14,277,96,106,185,171,114,119,709,289,248,54,726,505,493,320,200,793,356,775,520,466,905,233,51,982,2414,12,924,322,610,32,23,795,16,48,0.37,0.66,46,37,0.82,0.93,0.92,0.99,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,-1,True,False
451,OHLC/4,421,1012,46,macdh,26,201,6,16,0.1,1087,325,178,219,136,17,236,749,3,239,583,143,166,589,927,808,80,64,893,528,363,222,269,35,839,966,280,542,187,227,397,1223,1880,29,52,174,380,33,15,480,8,45,0.73,0.47,29,38,0.93,0.95,0.9,0.85,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False,True,-1,True,False
452,close,635,1036,39,macdh,74,203,6,42,0.24,2963,566,248,136,931,206,139,988,222,157,476,61,185,762,914,869,217,189,719,586,202,192,26,176,878,346,595,533,148,798,288,1235,1502,7,925,15,79,87,45,241,5,14,0.76,0.64,31,42,0.8,0.88,0.87,0.89,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,False,True,-1,True,False
453,HLCC/4,292,1203,31,macdh,147,215,6,14,0.2,2086,318,90,130,717,165,13,609,188,162,252,191,18,923,885,749,348,337,177,277,239,237,569,378,82,463,952,871,323,590,313,912,2290,46,99,18,65,70,38,462,48,31,0.97,0.99,41,45,0.89,0.86,0.99,0.88,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,-1,True,False
454,HLC/3,359,903,11,macdh,114,189,6,13,0.74,2529,977,153,239,450,215,180,619,161,112,758,136,56,587,597,326,85,55,57,996,320,165,303,90,391,922,578,444,579,19,47,725,233,50,660,48,79,125,35,550,1,18,0.9,0.63,38,35,0.85,0.9,0.92,0.97,False,True,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,-1,True,False
455,HLC/3,164,594,22,macdh,229,137,6,28,0.04,2981,832,192,110,51,145,103,840,34,133,268,31,214,483,636,448,328,219,207,177,97,62,690,87,929,869,120,812,674,422,353,524,210,9,569,24,104,31,15,680,25,45,0.27,0.5,38,25,0.85,0.91,0.93,0.93,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,True,-1,True,False
456,low,597,779,19,macdh,183,43,6,30,0.49,2183,892,137,129,954,244,163,810,138,235,550,131,82,374,740,516,433,222,971,871,225,102,247,316,831,762,41,237,752,768,301,981,992,10,936,53,62,57,12,304,16,23,0.99,0.71,31,38,0.83,0.84,0.88,0.89,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,False,False,-1,True,False
457,HL/2,454,502,40,macdh,139,124,6,36,0.14,2299,890,74,245,498,28,104,959,78,32,594,236,41,538,811,389,135,73,216,178,126,117,996,485,348,755,599,701,22,988,34,1155,530,4,313,6,46,83,39,936,25,49,0.57,0.31,28,14,0.91,0.93,0.88,0.81,False,False,True,False,True,False,True,True,True,True,True,False,True,True,False,False,False,-1,True,False
458,HLCC/4,265,1490,30,macdh,248,69,6,38,0.31,329,131,27,8,338,126,73,444,209,165,45,127,114,175,547,322,279,86,55,51,404,306,783,166,233,411,265,71,443,446,192,1237,178,24,724,36,85,181,31,238,44,8,0.98,0.7,29,17,0.83,0.84,0.85,0.85,True,True,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,-1,True,False
459,close,248,457,39,macds,55,124,6,31,0.98,192,751,117,17,892,162,153,587,122,237,936,193,196,602,925,921,456,403,210,477,177,19,549,360,787,826,214,193,415,984,286,959,828,1,445,9,109,63,12,857,26,30,0.56,0.87,18,35,0.8,0.8,0.92,0.85,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,-1,True,False
460,HLC/3,332,568,43,macd,233,162,6,18,0.82,671,919,2,190,637,99,122,285,159,50,803,16,110,338,805,694,172,100,156,691,390,190,6,278,496,449,906,470,998,286,444,552,1927,48,657,442,531,63,38,676,2,3,0.3,0.76,28,33,0.94,0.93,0.82,0.93,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,-1,True,False
461,low,353,661,19,macd,217,226,6,14,0.86,301,753,99,94,546,123,141,753,163,200,332,38,164,605,488,482,172,165,748,354,350,184,55,834,334,564,297,59,936,992,48,831,2327,4,632,41,52,134,8,15,19,41,0.92,0.67,18,28,0.93,0.88,0.88,0.82,False,True,True,False,False,True,False,False,True,False,True,True,True,True,True,False,False,-1,True,False
