,ASX200_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
54,ASX200_i,6698.1,6697.1,6695.0,6707.0,6701.0,6699.7,6699.049999999999,6699.299999999999,3562,2020-12-16 12:00:00
55,ASX200_i,6698.0,6701.2,6684.2,6705.2,6694.7,6696.866666666666,6697.95,6697.15,5423,2020-12-16 16:00:00
56,ASX200_i,6701.2,6703.2,6686.8,6710.2,6698.5,6700.066666666667,6700.85,6700.35,3127,2020-12-16 20:00:00
57,ASX200_i,6719.0,6731.1,6700.0,6732.1,6716.05,6721.066666666667,6723.575000000001,6720.55,4357,2020-12-17 00:00:00
58,ASX200_i,6731.1,6762.3,6728.0,6763.3,6745.65,6751.2,6753.974999999999,6746.174999999999,4882,2020-12-17 04:00:00
59,ASX200_i,6762.3,6743.1,6743.0,6762.3,6752.65,6749.466666666667,6747.875,6752.675,4325,2020-12-17 08:00:00
60,ASX200_i,6743.1,6760.1,6741.0,6773.0,6757.0,6758.033333333333,6758.549999999999,6754.299999999999,3459,2020-12-17 12:00:00
61,ASX200_i,6760.1,6762.3,6753.2,6770.3,6761.75,6761.933333333333,6762.025,6761.475,4603,2020-12-17 16:00:00
62,ASX200_i,6762.3,6752.2,6747.2,6764.3,6755.75,6754.566666666667,6753.975,6756.5,1929,2020-12-17 20:00:00
63,ASX200_i,6728.1,6712.1,6697.0,6738.1,6717.55,6715.733333333334,6714.825000000001,6718.825000000001,4621,2020-12-18 00:00:00
64,ASX200_i,6712.1,6675.3,6659.0,6712.1,6685.55,6682.133333333334,6680.425,6689.625,5119,2020-12-18 04:00:00
65,ASX200_i,6675.3,6712.1,6673.3,6722.1,6697.700000000001,6702.5,6704.9,6695.7,5356,2020-12-18 08:00:00
66,ASX200_i,6712.1,6692.1,6692.0,6716.1,6704.05,6700.066666666667,6698.075000000001,6703.075000000001,4437,2020-12-18 12:00:00
67,ASX200_i,6692.1,6672.3,6664.2,6709.3,6686.75,6681.933333333333,6679.525,6684.475,5697,2020-12-18 16:00:00
68,ASX200_i,6672.3,6661.2,6655.2,6678.3,6666.75,6664.900000000001,6663.975,6666.75,3529,2020-12-18 20:00:00
69,ASX200_i,6653.8,6643.9,6628.8,6675.9,6652.35,6649.533333333333,6648.125,6650.599999999999,6078,2020-12-21 00:00:00
70,ASX200_i,6643.9,6656.1,6643.8,6668.8,6656.3,6656.233333333334,6656.200000000001,6653.15,5316,2020-12-21 04:00:00
71,ASX200_i,6655.1,6628.9,6625.8,6674.9,6650.35,6643.2,6639.625,6646.174999999999,8852,2020-12-21 08:00:00
72,ASX200_i,6628.9,6590.9,6561.8,6628.9,6595.35,6593.866666666666,6593.125,6602.625,13583,2020-12-21 12:00:00
73,ASX200_i,6590.9,6624.1,6577.1,6625.1,6601.1,6608.766666666667,6612.6,6604.300000000001,10310,2020-12-21 16:00:00
74,ASX200_i,6624.1,6629.0,6617.0,6637.1,6627.05,6627.7,6628.025,6626.799999999999,5813,2020-12-21 20:00:00
75,ASX200_i,6633.5,6612.5,6597.4,6646.5,6621.95,6618.8,6617.225,6622.475,5789,2020-12-22 00:00:00
76,ASX200_i,6612.5,6566.1,6560.9,6620.5,6590.7,6582.5,6578.4,6590.0,8816,2020-12-22 04:00:00
77,ASX200_i,6567.1,6618.5,6565.1,6626.5,6595.8,6603.366666666666,6607.15,6594.299999999999,7917,2020-12-22 08:00:00
78,ASX200_i,6618.5,6616.5,6613.4,6625.5,6619.45,6618.466666666667,6617.975,6618.475,5037,2020-12-22 12:00:00
79,ASX200_i,6616.5,6624.7,6607.6,6626.7,6617.15,6619.666666666667,6620.925,6618.875,6933,2020-12-22 16:00:00
80,ASX200_i,6624.7,6637.6,6622.6,6643.7,6633.15,6634.633333333334,6635.375,6632.150000000001,3300,2020-12-22 20:00:00
81,ASX200_i,6634.5,6630.5,6620.4,6655.5,6637.95,6635.466666666667,6634.225,6635.225,5198,2020-12-23 00:00:00
82,ASX200_i,6630.5,6623.7,6617.4,6652.5,6634.95,6631.2,6629.325,6631.025,6177,2020-12-23 04:00:00
83,ASX200_i,6622.7,6641.5,6621.7,6649.5,6635.6,6637.566666666667,6638.55,6633.85,5775,2020-12-23 08:00:00
84,ASX200_i,6641.5,6659.5,6632.4,6660.5,6646.45,6650.8,6652.975,6648.475,3507,2020-12-23 12:00:00
85,ASX200_i,6659.5,6681.7,6651.4,6684.7,6668.049999999999,6672.599999999999,6674.875,6669.325,5592,2020-12-23 16:00:00
86,ASX200_i,6681.7,6677.6,6669.6,6686.7,6678.15,6677.966666666667,6677.875,6678.900000000001,1999,2020-12-23 20:00:00
87,ASX200_i,6687.3,6681.3,6668.3,6692.4,6680.35,6680.666666666667,6680.825,6682.325,4418,2020-12-24 00:00:00
88,ASX200_i,6682.4,6662.3,6642.4,6683.4,6662.9,6662.7,6662.599999999999,6667.625,3430,2020-12-24 04:00:00
89,ASX200_i,6708.9,6688.0,6686.9,6718.0,6702.45,6697.633333333334,6695.225,6700.450000000001,3940,2020-12-29 00:00:00
90,ASX200_i,6688.0,6693.2,6670.9,6707.9,6689.4,6690.666666666667,6691.3,6690.0,5772,2020-12-29 04:00:00
91,ASX200_i,6692.2,6706.0,6687.4,6711.0,6699.2,6701.466666666667,6702.6,6699.150000000001,4634,2020-12-29 08:00:00
92,ASX200_i,6705.0,6709.0,6698.9,6720.0,6709.45,6709.3,6709.225,6708.225,2624,2020-12-29 12:00:00
93,ASX200_i,6709.0,6665.2,6659.1,6711.1,6685.1,6678.466666666667,6675.150000000001,6686.1,5996,2020-12-29 16:00:00
94,ASX200_i,6664.1,6666.1,6663.1,6677.1,6670.1,6668.766666666667,6668.1,6667.6,3470,2020-12-29 20:00:00
95,ASX200_i,6653.7,6638.8,6621.8,6659.8,6640.8,6640.133333333334,6639.8,6643.525000000001,5519,2020-12-30 00:00:00
96,ASX200_i,6638.8,6663.0,6630.8,6680.8,6655.8,6658.2,6659.4,6653.349999999999,5343,2020-12-30 04:00:00
97,ASX200_i,6662.0,6675.8,6662.0,6680.8,6671.4,6672.866666666666,6673.599999999999,6670.15,4814,2020-12-30 08:00:00
98,ASX200_i,6675.8,6653.8,6648.8,6678.8,6663.8,6660.466666666667,6658.8,6664.3,3517,2020-12-30 12:00:00
99,ASX200_i,6653.8,6680.0,6646.8,6687.0,6666.9,6671.266666666666,6673.45,6666.9,4301,2020-12-30 16:00:00
100,ASX200_i,6680.9,6641.9,6641.9,6685.0,6663.45,6656.266666666666,6652.674999999999,6662.424999999999,2423,2020-12-30 20:00:00
101,ASX200_i,6666.9,6639.0,6617.9,6671.0,6644.45,6642.633333333334,6641.725,6648.700000000001,4963,2020-12-31 00:00:00
102,ASX200_i,6639.0,6593.0,6570.9,6640.0,6605.45,6601.3,6599.225,6610.725,5100,2020-12-31 04:00:00
103,ASX200_i,6623.8,6651.9,6611.8,6657.9,6634.85,6640.533333333333,6643.375,6636.349999999999,6936,2021-01-04 00:00:00
104,ASX200_i,6651.9,6666.1,6646.8,6678.9,6662.85,6663.933333333334,6664.475,6660.925000000001,6706,2021-01-04 04:00:00
105,ASX200_i,6665.1,6696.9,6664.1,6706.8,6685.450000000001,6689.266666666667,6691.175000000001,6683.225,7256,2021-01-04 08:00:00
106,ASX200_i,6696.9,6694.9,6684.8,6701.9,6693.35,6693.866666666666,6694.125,6694.625,4361,2021-01-04 12:00:00
107,ASX200_i,6694.9,6629.1,6617.0,6696.9,6656.95,6647.666666666667,6643.025,6659.475,10574,2021-01-04 16:00:00
108,ASX200_i,6629.1,6642.0,6624.0,6651.1,6637.55,6639.033333333333,6639.775,6636.549999999999,6961,2021-01-04 20:00:00
109,ASX200_i,6642.7,6644.7,6635.6,6667.7,6651.65,6649.333333333333,6648.175,6647.675,5012,2021-01-05 00:00:00
110,ASX200_i,6644.7,6660.9,6644.6,6674.7,6659.65,6660.066666666666,6660.275,6656.224999999999,7363,2021-01-05 04:00:00
111,ASX200_i,6659.9,6652.7,6628.6,6668.9,6648.75,6650.066666666667,6650.725,6652.525,9462,2021-01-05 08:00:00
112,ASX200_i,6652.7,6629.7,6629.6,6657.7,6643.65,6639.0,6636.675,6642.425,6665,2021-01-05 12:00:00
113,ASX200_i,6629.7,6651.9,6628.6,6670.8,6649.700000000001,6650.433333333334,6650.800000000001,6645.250000000001,8540,2021-01-05 16:00:00
114,ASX200_i,6651.9,6647.8,6641.8,6665.9,6653.85,6651.833333333333,6650.825,6651.85,4198,2021-01-05 20:00:00
115,ASX200_i,6638.5,6598.5,6577.4,6662.5,6619.95,6612.8,6609.225,6619.225,7380,2021-01-06 00:00:00
116,ASX200_i,6598.5,6591.7,6576.4,6617.5,6596.95,6595.2,6594.325,6596.025,9352,2021-01-06 04:00:00
117,ASX200_i,6592.7,6617.5,6558.4,6619.5,6588.95,6598.466666666667,6603.225,6597.025000000001,10519,2021-01-06 08:00:00
118,ASX200_i,6617.5,6629.5,6607.4,6637.5,6622.45,6624.8,6625.975,6622.975,7304,2021-01-06 12:00:00
119,ASX200_i,6630.4,6734.7,6624.4,6735.7,6680.049999999999,6698.266666666666,6707.375,6681.299999999999,7401,2021-01-06 16:00:00
120,ASX200_i,6734.7,6695.6,6683.6,6736.7,6710.15,6705.3,6702.875,6712.650000000001,8033,2021-01-06 20:00:00
121,ASX200_i,6696.4,6721.4,6671.3,6728.4,6699.85,6707.033333333333,6710.625,6704.375,5618,2021-01-07 00:00:00
122,ASX200_i,6721.4,6704.6,6698.6,6727.4,6713.0,6710.2,6708.799999999999,6713.0,5929,2021-01-07 04:00:00
123,ASX200_i,6708.6,6706.4,6694.3,6732.3,6713.3,6711.0,6709.85,6710.4,7699,2021-01-07 08:00:00
124,ASX200_i,6706.4,6706.4,6692.3,6713.3,6702.8,6704.0,6704.6,6704.6,5862,2021-01-07 12:00:00
125,ASX200_i,6706.4,6725.6,6706.3,6746.6,6726.450000000001,6726.166666666667,6726.025,6721.225,4943,2021-01-07 16:00:00
126,ASX200_i,6726.5,6724.5,6712.5,6739.6,6726.05,6725.533333333333,6725.275,6725.775,3212,2021-01-07 20:00:00
127,ASX200_i,6710.3,6728.3,6704.2,6742.3,6723.25,6724.933333333333,6725.775,6721.275,5020,2021-01-08 00:00:00
128,ASX200_i,6728.3,6743.5,6721.2,6756.3,6738.75,6740.333333333333,6741.125,6737.325,5987,2021-01-08 04:00:00
129,ASX200_i,6744.5,6737.3,6729.2,6757.3,6743.25,6741.266666666666,6740.275,6742.075,6790,2021-01-08 08:00:00
130,ASX200_i,6736.2,6723.3,6722.2,6741.3,6731.75,6728.933333333333,6727.525,6730.75,4745,2021-01-08 12:00:00
131,ASX200_i,6723.3,6727.5,6716.4,6744.5,6730.45,6729.466666666667,6728.975,6727.925,6568,2021-01-08 16:00:00
132,ASX200_i,6727.5,6757.5,6709.4,6759.5,6734.45,6742.133333333334,6745.975,6738.475,4227,2021-01-08 20:00:00
133,ASX200_i,6742.7,6709.6,6702.6,6744.7,6723.65,6718.966666666667,6716.625,6724.900000000001,5632,2021-01-11 00:00:00
134,ASX200_i,6709.7,6679.6,6677.4,6710.7,6694.049999999999,6689.233333333333,6686.824999999999,6694.349999999999,6898,2021-01-11 04:00:00
135,ASX200_i,6678.6,6698.7,6674.0,6708.7,6691.35,6693.8,6695.025000000001,6690.0,6482,2021-01-11 08:00:00
136,ASX200_i,6698.7,6672.7,6671.6,6706.7,6689.15,6683.666666666667,6680.925,6687.425,4860,2021-01-11 12:00:00
137,ASX200_i,6671.6,6704.8,6663.6,6709.9,6686.75,6692.766666666666,6695.775,6687.475,8268,2021-01-11 16:00:00
138,ASX200_i,6704.8,6690.8,6684.8,6707.9,6696.35,6694.5,6693.575,6697.075,3690,2021-01-11 20:00:00
139,ASX200_i,6709.2,6704.2,6692.1,6728.2,6710.15,6708.166666666667,6707.175,6708.425,6068,2021-01-12 00:00:00
140,ASX200_i,6704.2,6672.2,6668.1,6708.2,6688.15,6682.833333333333,6680.175,6688.175,6799,2021-01-12 04:00:00
141,ASX200_i,6671.2,6680.2,6666.4,6691.2,6678.799999999999,6679.266666666666,6679.5,6677.25,6169,2021-01-12 08:00:00
142,ASX200_i,6680.2,6673.2,6669.1,6690.2,6679.65,6677.5,6676.425,6678.175,4504,2021-01-12 12:00:00
143,ASX200_i,6673.2,6648.3,6636.3,6684.3,6660.3,6656.3,6654.3,6660.525000000001,7377,2021-01-12 16:00:00
144,ASX200_i,6648.3,6666.3,6640.3,6670.4,6655.35,6659.0,6660.825,6656.325,4017,2021-01-12 20:00:00
145,ASX200_i,6677.1,6658.1,6647.0,6678.1,6662.55,6661.066666666667,6660.325000000001,6665.075000000001,4773,2021-01-13 00:00:00
146,ASX200_i,6659.0,6666.3,6654.0,6683.1,6668.55,6667.8,6667.425,6665.6,5154,2021-01-13 04:00:00
147,ASX200_i,6665.3,6672.1,6664.3,6682.1,6673.200000000001,6672.833333333333,6672.65,6670.95,4811,2021-01-13 08:00:00
148,ASX200_i,6672.1,6673.0,6657.0,6678.1,6667.55,6669.366666666666,6670.275,6670.049999999999,5289,2021-01-13 12:00:00
149,ASX200_i,6673.1,6677.3,6662.3,6684.2,6673.25,6674.599999999999,6675.275,6674.225,4891,2021-01-13 16:00:00
150,ASX200_i,6678.2,6678.2,6673.2,6685.3,6679.25,6678.900000000001,6678.725,6678.725,2619,2021-01-13 20:00:00
151,ASX200_i,6677.9,6712.9,6658.8,6715.8,6687.3,6695.833333333333,6700.1,6691.35,5367,2021-01-14 00:00:00
152,ASX200_i,6713.9,6711.3,6694.8,6721.5,6708.15,6709.2,6709.724999999999,6710.375,7818,2021-01-14 04:00:00
153,ASX200_i,6710.3,6705.9,6694.8,6719.6,6707.200000000001,6706.766666666667,6706.550000000001,6707.650000000001,5271,2021-01-14 08:00:00
154,ASX200_i,6705.9,6707.9,6694.8,6712.9,6703.85,6705.2,6705.875,6705.375,4295,2021-01-14 12:00:00
155,ASX200_i,6707.9,6708.1,6698.1,6726.1,6712.1,6710.766666666667,6710.1,6710.050000000001,5602,2021-01-14 16:00:00
156,ASX200_i,6708.1,6700.0,6691.0,6717.1,6704.05,6702.7,6702.025,6704.049999999999,3310,2021-01-14 20:00:00
157,ASX200_i,6732.8,6724.8,6708.7,6745.8,6727.25,6726.433333333333,6726.025,6728.025,6211,2021-01-15 00:00:00
158,ASX200_i,6723.7,6690.0,6685.7,6732.8,6709.25,6702.833333333333,6699.625,6708.05,7294,2021-01-15 04:00:00
159,ASX200_i,6691.0,6709.8,6686.0,6716.8,6701.4,6704.2,6705.599999999999,6700.9,6077,2021-01-15 08:00:00
160,ASX200_i,6709.8,6702.8,6691.8,6712.8,6702.3,6702.466666666667,6702.55,6704.3,6294,2021-01-15 12:00:00
161,ASX200_i,6702.8,6690.0,6656.9,6711.0,6683.95,6685.966666666667,6686.975,6690.175,9203,2021-01-15 16:00:00
162,ASX200_i,6690.0,6681.9,6679.9,6701.0,6690.45,6687.599999999999,6686.174999999999,6688.2,3305,2021-01-15 20:00:00
163,ASX200_i,6686.8,6652.8,6647.8,6688.7,6668.25,6663.099999999999,6660.525,6669.025,7052,2021-01-18 00:00:00
164,ASX200_i,6651.7,6650.9,6639.7,6658.8,6649.25,6649.8,6650.075000000001,6650.275000000001,6716,2021-01-18 04:00:00
165,ASX200_i,6649.9,6675.8,6643.9,6676.8,6660.35,6665.5,6668.075,6661.6,4906,2021-01-18 08:00:00
166,ASX200_i,6675.8,6682.8,6673.8,6688.8,6681.3,6681.8,6682.05,6680.3,2646,2021-01-18 12:00:00
167,ASX200_i,6683.8,6690.0,6678.9,6693.0,6685.95,6687.3,6687.975,6686.425,2541,2021-01-18 16:00:00
168,ASX200_i,6690.0,6692.0,6684.9,6697.0,6690.95,6691.3,6691.475,6690.975,400,2021-01-18 20:00:00
169,ASX200_i,6705.9,6740.0,6705.9,6743.0,6724.45,6729.633333333334,6732.225,6723.700000000001,4447,2021-01-19 00:00:00
170,ASX200_i,6740.0,6720.2,6716.2,6741.0,6728.6,6725.8,6724.400000000001,6729.35,5583,2021-01-19 04:00:00
171,ASX200_i,6721.2,6734.0,6718.4,6738.0,6728.2,6730.133333333334,6731.1,6727.900000000001,5162,2021-01-19 08:00:00
172,ASX200_i,6734.0,6730.0,6720.9,6735.0,6727.95,6728.633333333334,6728.975,6729.975,2924,2021-01-19 12:00:00
173,ASX200_i,6730.9,6742.2,6715.1,6743.2,6729.15,6733.5,6735.675,6732.85,5862,2021-01-19 16:00:00
174,ASX200_i,6742.2,6743.2,6737.1,6749.2,6743.15,6743.166666666667,6743.175,6742.925,2847,2021-01-19 20:00:00
175,ASX200_i,6774.9,6770.0,6753.0,6780.0,6766.5,6767.666666666667,6768.25,6769.475,4663,2021-01-20 00:00:00
176,ASX200_i,6770.0,6767.2,6756.9,6780.0,6768.45,6768.033333333333,6767.825,6768.525,5873,2021-01-20 04:00:00
177,ASX200_i,6768.2,6769.0,6754.0,6778.0,6766.0,6767.0,6767.5,6767.3,4770,2021-01-20 08:00:00
178,ASX200_i,6769.0,6770.0,6758.0,6775.0,6766.5,6767.666666666667,6768.25,6768.0,3405,2021-01-20 12:00:00
179,ASX200_i,6769.9,6793.1,6769.1,6793.2,6781.15,6785.133333333334,6787.125,6781.325000000001,5412,2021-01-20 16:00:00
180,ASX200_i,6794.1,6809.1,6792.1,6814.1,6803.1,6805.100000000001,6806.1,6802.35,2576,2021-01-20 20:00:00
181,ASX200_i,6816.9,6801.9,6793.8,6817.9,6805.85,6804.533333333333,6803.875,6807.625,4023,2021-01-21 00:00:00
182,ASX200_i,6801.9,6822.1,6800.9,6832.9,6816.9,6818.633333333334,6819.5,6814.450000000001,5022,2021-01-21 04:00:00
183,ASX200_i,6823.1,6819.9,6814.8,6831.9,6823.35,6822.2,6821.625,6822.424999999999,5309,2021-01-21 08:00:00
184,ASX200_i,6819.9,6815.9,6809.8,6829.9,6819.85,6818.533333333333,6817.875,6818.875,3160,2021-01-21 12:00:00
185,ASX200_i,6815.9,6799.1,6796.0,6822.9,6809.45,6806.0,6804.275,6808.475,5297,2021-01-21 16:00:00
186,ASX200_i,6799.1,6810.0,6798.0,6814.1,6806.05,6807.366666666666,6808.025,6805.299999999999,1934,2021-01-21 20:00:00
187,ASX200_i,6809.8,6804.8,6795.8,6812.7,6804.25,6804.433333333333,6804.525,6805.775,4207,2021-01-22 00:00:00
188,ASX200_i,6804.8,6778.0,6776.0,6809.8,6792.9,6787.933333333333,6785.45,6792.15,5496,2021-01-22 04:00:00
189,ASX200_i,6777.0,6761.8,6756.8,6788.8,6772.8,6769.133333333334,6767.3,6771.1,5737,2021-01-22 08:00:00
190,ASX200_i,6761.8,6774.8,6758.8,6776.8,6767.8,6770.133333333334,6771.3,6768.05,4077,2021-01-22 12:00:00
191,ASX200_i,6774.8,6803.0,6773.8,6805.0,6789.4,6793.933333333333,6796.2,6789.15,4871,2021-01-22 16:00:00
192,ASX200_i,6804.0,6804.0,6796.9,6811.0,6803.95,6803.966666666667,6803.975,6803.975,2720,2021-01-22 20:00:00
193,ASX200_i,6809.8,6814.8,6795.8,6820.8,6808.3,6810.466666666667,6811.55,6810.3,4484,2021-01-25 00:00:00
194,ASX200_i,6815.8,6817.0,6804.8,6824.8,6814.8,6815.533333333333,6815.9,6815.599999999999,3760,2021-01-25 04:00:00
195,ASX200_i,6816.0,6807.8,6806.8,6828.8,6817.8,6814.466666666667,6812.8,6814.85,4620,2021-01-25 08:00:00
196,ASX200_i,6806.8,6779.8,6768.8,6814.8,6791.8,6787.8,6785.8,6792.55,5469,2021-01-25 12:00:00
197,ASX200_i,6779.8,6796.0,6751.9,6806.0,6778.95,6784.633333333334,6787.475,6783.425,9456,2021-01-25 16:00:00
198,ASX200_i,6794.9,6823.9,6788.9,6827.0,6807.95,6813.266666666666,6815.924999999999,6808.674999999999,4358,2021-01-25 20:00:00
199,ASX200_i,6790.8,6817.9,6783.8,6824.9,6804.35,6808.866666666666,6811.125,6804.349999999999,5867,2021-01-26 08:00:00
200,ASX200_i,6817.9,6820.9,6812.8,6829.9,6821.35,6821.2,6821.125,6820.375,3897,2021-01-26 12:00:00
201,ASX200_i,6820.9,6790.1,6784.0,6822.1,6803.05,6798.733333333334,6796.575000000001,6804.275,5579,2021-01-26 16:00:00
202,ASX200_i,6790.1,6800.0,6789.0,6803.1,6796.05,6797.366666666666,6798.025,6795.549999999999,1816,2021-01-26 20:00:00
203,ASX200_i,6802.0,6763.9,6759.9,6806.0,6782.95,6776.599999999999,6773.424999999999,6782.95,4950,2021-01-27 00:00:00
204,ASX200_i,6764.0,6764.2,6753.9,6775.0,6764.45,6764.366666666666,6764.325,6764.275,5812,2021-01-27 04:00:00
205,ASX200_i,6764.2,6781.0,6758.2,6789.0,6773.6,6776.066666666667,6777.3,6773.1,4830,2021-01-27 08:00:00
206,ASX200_i,6781.0,6734.9,6721.9,6781.0,6751.45,6745.933333333333,6743.174999999999,6754.7,7423,2021-01-27 12:00:00
207,ASX200_i,6733.9,6734.1,6696.1,6740.1,6718.1,6723.433333333334,6726.1,6726.050000000001,11800,2021-01-27 16:00:00
208,ASX200_i,6735.1,6691.1,6683.1,6736.1,6709.6,6703.433333333334,6700.35,6711.35,7710,2021-01-27 20:00:00
209,ASX200_i,6659.9,6644.0,6586.9,6663.9,6625.4,6631.599999999999,6634.7,6638.674999999999,9036,2021-01-28 00:00:00
210,ASX200_i,6644.0,6629.5,6617.9,6653.0,6635.45,6633.466666666667,6632.475,6636.1,10323,2021-01-28 04:00:00
211,ASX200_i,6628.5,6647.0,6622.0,6660.0,6641.0,6643.0,6644.0,6639.375,11334,2021-01-28 08:00:00
212,ASX200_i,6647.0,6698.0,6642.9,6700.9,6671.9,6680.599999999999,6684.95,6672.2,9232,2021-01-28 12:00:00
213,ASX200_i,6698.0,6735.6,6692.3,6743.6,6717.950000000001,6723.833333333333,6726.775,6717.375,10243,2021-01-28 16:00:00
214,ASX200_i,6735.6,6716.5,6715.6,6745.6,6730.6,6725.900000000001,6723.55,6728.325000000001,5539,2021-01-28 20:00:00
215,ASX200_i,6717.4,6677.4,6677.3,6725.4,6701.35,6693.366666666666,6689.375,6699.375,6658,2021-01-29 00:00:00
216,ASX200_i,6677.4,6603.8,6576.3,6682.4,6629.35,6620.833333333333,6616.575,6634.975,11915,2021-01-29 04:00:00
217,ASX200_i,6604.8,6615.9,6577.8,6624.9,6601.35,6606.2,6608.625,6605.849999999999,12539,2021-01-29 08:00:00
218,ASX200_i,6614.9,6605.5,6577.5,6632.5,6605.0,6605.166666666667,6605.25,6607.6,10864,2021-01-29 12:00:00
219,ASX200_i,6605.5,6546.6,6538.6,6621.6,6580.1,6568.933333333334,6563.35,6578.075000000001,12837,2021-01-29 16:00:00
220,ASX200_i,6544.6,6564.6,6535.6,6586.6,6561.1,6562.266666666667,6562.85,6557.85,9150,2021-01-29 20:00:00
221,ASX200_i,6525.4,6619.4,6508.4,6623.4,6565.9,6583.733333333333,6592.65,6569.15,8610,2021-02-01 00:00:00
222,ASX200_i,6619.4,6651.7,6619.4,6672.5,6645.95,6647.866666666666,6648.825,6640.75,10423,2021-02-01 04:00:00
223,ASX200_i,6652.7,6679.8,6641.8,6699.9,6670.85,6673.833333333333,6675.325,6668.55,9722,2021-02-01 08:00:00
224,ASX200_i,6679.8,6686.9,6679.8,6705.9,6692.85,6690.866666666666,6689.875,6688.099999999999,6209,2021-02-01 12:00:00
225,ASX200_i,6686.9,6682.0,6663.0,6692.0,6677.5,6679.0,6679.75,6680.975,8684,2021-02-01 16:00:00
226,ASX200_i,6683.0,6701.0,6673.0,6705.0,6689.0,6693.0,6695.0,6690.5,3799,2021-02-01 20:00:00
227,ASX200_i,6713.0,6748.0,6695.0,6751.1,6723.05,6731.366666666666,6735.525,6726.775,7149,2021-02-02 00:00:00
228,ASX200_i,6748.0,6755.9,6737.0,6773.0,6755.0,6755.3,6755.450000000001,6753.475,7568,2021-02-02 04:00:00
229,ASX200_i,6754.9,6777.0,6743.0,6783.0,6763.0,6767.666666666667,6770.0,6764.475,7369,2021-02-02 08:00:00
230,ASX200_i,6777.0,6764.0,6761.0,6778.0,6769.5,6767.666666666667,6766.75,6770.0,4435,2021-02-02 12:00:00
231,ASX200_i,6763.0,6811.2,6756.0,6811.2,6783.6,6792.8,6797.400000000001,6785.35,6754,2021-02-02 16:00:00
232,ASX200_i,6811.2,6803.2,6802.2,6812.2,6807.2,6805.866666666666,6805.2,6807.2,2517,2021-02-02 20:00:00
233,ASX200_i,6798.1,6838.1,6798.1,6851.1,6824.6,6829.100000000001,6831.35,6821.35,6750,2021-02-03 00:00:00
234,ASX200_i,6838.1,6833.2,6815.1,6843.1,6829.1,6830.466666666667,6831.150000000001,6832.375,6737,2021-02-03 04:00:00
235,ASX200_i,6834.2,6827.1,6817.1,6855.1,6836.1,6833.100000000001,6831.6,6833.375000000001,5687,2021-02-03 08:00:00
236,ASX200_i,6827.1,6823.1,6818.1,6830.1,6824.1,6823.766666666667,6823.6,6824.6,3758,2021-02-03 12:00:00
237,ASX200_i,6823.1,6817.3,6796.3,6826.1,6811.200000000001,6813.233333333334,6814.25,6815.700000000001,6168,2021-02-03 16:00:00
238,ASX200_i,6817.3,6816.3,6809.3,6827.3,6818.3,6817.633333333334,6817.3,6817.55,2704,2021-02-03 20:00:00
239,ASX200_i,6809.1,6770.1,6767.1,6815.1,6791.1,6784.100000000001,6780.6,6790.35,5410,2021-02-04 00:00:00
240,ASX200_i,6769.1,6759.4,6750.1,6786.1,6768.1,6765.2,6763.75,6766.174999999999,6375,2021-02-04 04:00:00
241,ASX200_i,6758.4,6767.1,6751.4,6786.1,6768.75,6768.2,6767.924999999999,6765.75,5057,2021-02-04 08:00:00
242,ASX200_i,6767.1,6786.1,6766.1,6791.1,6778.6,6781.100000000001,6782.35,6777.6,3209,2021-02-04 12:00:00
243,ASX200_i,6786.1,6820.4,6785.3,6823.4,6804.35,6809.7,6812.375,6803.799999999999,5164,2021-02-04 16:00:00
244,ASX200_i,6820.4,6825.3,6820.3,6828.4,6824.35,6824.666666666667,6824.825,6823.6,1473,2021-02-04 20:00:00
245,ASX200_i,6823.0,6828.0,6808.9,6835.0,6821.95,6823.966666666667,6824.975,6823.725,5165,2021-02-05 00:00:00
246,ASX200_i,6828.0,6839.2,6822.9,6842.0,6832.45,6834.7,6835.825,6833.025,5305,2021-02-05 04:00:00
247,ASX200_i,6839.2,6846.9,6833.0,6848.9,6840.95,6842.933333333333,6843.924999999999,6842.0,4253,2021-02-05 08:00:00
248,ASX200_i,6846.9,6846.9,6842.9,6865.9,6854.4,6851.899999999999,6850.65,6850.65,2690,2021-02-05 12:00:00
249,ASX200_i,6846.9,6832.2,6814.1,6852.9,6833.5,6833.066666666667,6832.85,6836.525,4040,2021-02-05 16:00:00
250,ASX200_i,6832.2,6839.2,6822.1,6840.2,6831.15,6833.833333333333,6835.175,6833.425,2115,2021-02-05 20:00:00
251,ASX200_i,6863.4,6885.4,6856.3,6890.4,6873.35,6877.366666666666,6879.375,6873.875,5048,2021-02-08 00:00:00
252,ASX200_i,6885.4,6873.6,6858.6,6896.3,6877.450000000001,6876.166666666667,6875.525,6878.475,4957,2021-02-08 04:00:00
253,ASX200_i,6872.6,6863.3,6849.3,6875.6,6862.450000000001,6862.733333333334,6862.875,6865.200000000001,4571,2021-02-08 08:00:00
254,ASX200_i,6863.3,6870.3,6858.3,6876.3,6867.3,6868.3,6868.8,6867.05,2773,2021-02-08 12:00:00
255,ASX200_i,6871.3,6849.5,6843.5,6872.3,6857.9,6855.099999999999,6853.7,6859.15,4681,2021-02-08 16:00:00
256,ASX200_i,6849.5,6858.5,6847.5,6859.5,6853.5,6855.166666666667,6856.0,6853.75,1877,2021-02-08 20:00:00
